,Run Number,BO Iter,Best Error,Exploration Bias,Max EI,Theta Max EI,Min Obj,Min Obj Act,Theta Min Obj,Min Obj Cum.,Theta Min Obj Cum.,Time/Iter,EP Method Val,BO Method,Max Evals,Total Run Time,L2 Norm Theta
15,7,1,1.6757533948317938,0.02027340011609944,0.0,[-0.12469795  1.84466338],3.8085735709609727,0.32666938745216595,[ 0.90785808 -0.91567429],0.32666938745216595,[ 0.90785808 -0.91567429],0.20956110954284668,4,B1,2,0.41912221908569336,0.12490379498274412
