,Theta_1,Theta_2,X Coord,y-value
0,-0.2348099681588034,-1.2114726883635023,0.0,1.582374859470744
1,1.2958740739979375,-1.711101363316807,0.0,2.573504678081153
2,1.3713570148158571,-0.27661520481962043,0.0,3.865369776776113
3,-1.0344157459673156,-1.0767295051619503,0.0,3.1436949109086587
4,-0.7610635093787039,-0.4574899200051803,0.0,3.687972277421796
5,-1.6193977730790916,-0.8426061678948042,0.0,3.8995988361893184
6,0.43977495797282407,0.24677514252114996,0.0,4.446147754150198
7,-1.439332089771447,-1.671384394106907,0.0,3.6395031206419572
8,-1.0926241395991307,-0.5082133481835782,0.0,3.825161880532856
9,-0.69196724292793,0.010370060684969928,0.0,4.300542980381853
10,1.7888101112100685,-1.6313036366131253,0.0,3.1145687775336057
11,0.16049037012421685,-0.8394495419712096,0.0,2.2196906651110764
12,0.004685497320132903,-0.3165124020713568,0.0,3.6134270507761213
13,-0.428328276564127,-1.9821798750905404,0.0,3.0665531851921353
14,0.8830704716771915,1.7164107688058277,0.0,5.765284745741743
15,-0.8948052618056004,-0.7442375577403704,0.0,3.3657090497209183
16,-0.05910919587674757,-0.43171431521988923,0.0,3.4051698659821543
17,1.072196544260838,0.3175098601033337,0.0,4.580338757079892
18,0.5149392637104033,0.44148873660331356,0.0,4.678730221908845
19,1.6346890185108225,0.4309560669054733,0.0,4.799326924510377
20,-1.1750822548382487,-1.3049368656536318,0.0,3.226979917214658
21,-0.471283845226772,1.3968540442492285,0.0,5.566543813422296
22,-1.9572494981257214,0.6894883310260487,0.0,5.274090508479282
23,1.027161435291028,0.15242671922287077,0.0,4.373853196541071
24,0.8561618844885186,-0.5837875690704595,0.0,3.068311678995089
25,-0.9306987343532191,0.5532242874777462,0.0,4.935830484984582
26,-0.5106586902992063,-1.9069070101032288,0.0,2.9846338497623144
27,-1.5520099740293032,1.5512169323420095,0.0,5.773201852326812
28,1.531071658818076,1.8370158114838064,0.0,5.872046110845384
29,-0.9602935197783744,1.9928226189723959,0.0,5.979439879747202
30,-1.071281706882428,1.4183972214510217,0.0,5.633456375332374
31,0.45533179966135373,-1.2637010494271281,0.0,-0.705725318156832
32,-0.18543532517953487,1.6670837682179602,0.0,5.736638671696992
33,1.4111758667234704,-1.400586660934053,0.0,2.363346438735741
34,1.1849112078538697,1.2378134439709374,0.0,5.443929009575352
35,-1.4450329029850075,-0.11618351078836131,0.0,4.441045474376909
36,-1.5841018010053394,0.568362761810302,0.0,5.0926889844076015
37,1.8557712122745964,-0.7828756361078004,0.0,3.458256677777445
38,-1.8717986349116236,-1.7449259993764512,0.0,4.055967304972717
39,1.6995874159685793,-0.9022617155861825,0.0,3.1558687744893374
40,-0.8227566893809848,0.06631895635240559,0.0,4.4066585219097885
41,0.65328964251229,-1.776274624236661,0.0,2.024202000462504
42,-1.1461806925206208,-1.8593909369203248,0.0,3.51593294057622
43,0.2900626307294498,1.012277571653999,0.0,5.234481673519835
44,0.7184221577393042,1.0887137553810415,0.0,5.302813218574492
45,1.8841325010565928,0.9867587707443319,0.0,5.3250463152874525
46,-1.6693171858691762,-0.3538118330765281,0.0,4.329288545221621
47,-1.2599523041985607,-1.5651633817400756,0.0,3.39237522640494
48,1.4907416124022808,-0.6335475314003645,0.0,3.3617276135635734
49,0.5875386515913039,-0.6487421465679153,0.0,2.8104232114351677
50,1.0893335484761013,-0.2206469273713605,0.0,3.8540000514936814
51,0.11939921935187403,-0.12782558115065057,0.0,3.9235816242582464
52,0.7513063250775565,1.736735239729537,0.0,5.775068446360797
53,-0.3423613029765207,-0.700682133015053,0.0,2.9697771007891833
54,-1.3736420966126552,-1.5356956677105662,0.0,3.5029093606684754
55,1.339983946912862,1.337245826375824,0.0,5.5284138742708056
56,0.7773986495885477,1.9313819192744428,0.0,5.89795318585264
57,0.36023284554879664,-1.029952906554198,0.0,1.2418778503995498
58,-1.8196220533971297,-1.1990806286848141,0.0,3.9176473059680648
59,1.1549958617828828,-1.9581073946673078,0.0,2.954722107969024
60,-0.3800367868813308,0.6206644721992909,0.0,4.9152396889521315
61,-1.7139636272585237,0.09564800139490659,0.0,4.741392429038181
62,0.6071360054569368,0.9452429513525828,0.0,5.178309116874792
63,-0.7421447417200262,0.7340466359081894,0.0,5.067882584982826
64,-1.8894498484631572,1.4494465933301028,0.0,5.756616816435016
65,0.07377969839945342,1.6346732581539976,0.0,5.70733319951015
66,-0.5707828933361174,-1.392396967117031,0.0,2.290316792286083
67,-0.019020754435596254,1.158599144819009,0.0,5.362961309362629
68,0.5520896898682097,-0.38254123022383313,0.0,3.4441354295687705
69,-0.12243510895062948,1.5073563786322985,0.0,5.626139682552446
70,-1.2084607096250852,-1.3475806704624886,0.0,3.267450575349063
71,1.674197973933821,-1.4548162307754509,0.0,2.831482127189962
72,0.34202231212265843,0.2039420186050016,0.0,4.391694936555522
73,-1.7361602397495686,-1.1254395828141095,0.0,3.8608174407368896
74,-1.7768612716804457,-0.9348585793715691,0.0,3.974102276964436
75,0.817292620187771,-0.5249999150742191,0.0,3.189869828822863
76,0.14310736574457472,1.77383776208154,0.0,5.797314452538334
77,0.26359551395646985,0.6421493882107221,0.0,4.892580014629156
78,-0.6145476587094771,1.8450822837699854,0.0,5.870172599867461
79,-0.09333143264645183,0.9040082860995593,0.0,5.153778451867007
80,-0.30819819708590424,1.1784478086401653,0.0,5.39365558889843
81,-0.677268293809119,-1.5154322674440275,0.0,2.5699222376572015
82,-0.25138181676286697,-0.17292629287321337,0.0,3.9204354846586535
83,-1.305808048680027,-1.8317102347500267,0.0,3.634500864190118
84,1.755523325773773,-1.1162458589000153,0.0,3.0070283494075065
85,1.9458220927241596,1.594273317765952,0.0,5.754842540497448
86,-0.5306120153775546,-0.07193558718412985,0.0,4.145893059835146
87,-0.8502361663869002,1.3152965670616141,0.0,5.539947095951987
88,1.2161151450625858,-0.9965116028507612,0.0,2.379473462929476
89,0.9474685725143184,1.8995733108016162,0.0,5.882841585128874
90,-1.4955532712733794,1.242307278831508,0.0,5.568435560911867
91,-1.3545447336843504,1.0604772200543051,0.0,5.4211418994596245
92,1.2408341861589323,0.19108071501904833,0.0,4.459388167810324
93,0.2232958120820583,0.817427688402304,0.0,5.062759905311768
94,1.5692038791639846,0.4918412490505357,0.0,4.846480897663466
95,1.8232819832172797,0.7624666239960964,0.0,5.135575798143096
96,-1.9992720649675848,0.3659507612497732,0.0,5.051452440465665
97,1.4618194626872247,-0.032776545891559206,0.0,4.235762491529501
98,1.9893335666244418,0.3530854455197834,0.0,4.806374274109534
99,0.9969740454560241,0.8479295931340869,0.0,5.110409232956385
