,theta1,theta2,Yexp
0,0.16793354560797757,-1.2764845890900147,2.2518432808017197
1,-0.29417284001374977,-1.6740090887787145,3.4704949840305055
2,-1.924286567894284,0.42256530120253144,5.039603654576453
3,0.9705616935512307,1.4884699655869964,5.350474720946205
4,0.12624327080864095,1.0834005332987977,5.045638378557529
5,1.60401484613939,-0.9507077859653621,1.317499383443923
6,0.9318330531521619,0.17850095014099843,3.8573850933948726
7,-0.6622139318096467,-0.8758959607127146,3.337938059973157
8,1.9158390693391274,1.2785776787761458,5.220652523637259
9,-1.2797816195195324,-0.5975329287668663,4.051897962989424
10,-0.7412659252662097,1.7913090892458312,5.688337121692008
11,0.4032691341614463,0.6703363868586028,4.590319321049981
12,-1.1687633511991136,-1.976749347142378,4.374647251407882
13,-1.6555218437608459,-0.014532500603602339,4.64052219754213
14,1.2204698111812746,-0.15726154129448333,3.206225916365136
15,1.235199,-0.566145,1.943065185484597
16,0.537244,0.280574,4.0600447301269575
17,-0.010244,-1.308736,2.5973074816106005
18,-1.751229,1.326602,5.560229034264207
19,-0.740407,0.434459,4.608569713156813
