,0
0,2.1748453317598018
1,2.4683875802871693
2,1.521504025970129
3,-1.4460669516339297
4,-0.5308348420353496
5,-0.7113367791790808
6,-2.122356348070648
7,-1.8193320095765197
8,-1.663274479209616
9,-2.8461822363460163
10,-3.3328624309950126
11,-2.67415142015802
12,-2.5486458976429938
13,-4.430881529849177
14,-2.5499889661473345
15,-2.9146124314890547
16,-5.965284564708567
17,-5.926700501208744
18,-2.1769844935475566
19,-5.790193113483473
20,-5.786800432088051
21,-2.2039965849797065
22,-5.8501819956725125
23,-5.848733626730774
24,-2.135330846960841
25,-5.856520921977813
26,-5.858480557562029
27,-5.855763001178427
28,-2.313045921484712
29,-5.906192841011073
30,-5.9051784875415345
31,-5.903672431928431
32,-2.296884710221836
33,-5.9360457913638065
34,-5.9394912259101345
35,-2.2407039869527443
36,-5.920461441337929
37,-5.939933839387935
38,-2.261191518682538
39,-5.895900006225846
40,-5.875528354425464
41,-2.4964886858504514
42,-2.5353189876817783
43,-2.592875188026197
44,-2.6757035395030115
45,-5.548915387527517
46,-2.6555550202843374
47,-2.7470474096604813
48,-2.9084518253170653
49,-4.893985786044291
50,-4.8976790786147255
51,-4.894993182692711
52,-4.899540115656113
53,-5.012914231827759
54,-5.006494939996085
55,-4.995840381249985
56,-4.982724969543725
57,-4.968398600871813
58,-4.953709560252528
59,-4.939241260554024
60,-4.931604901586784
61,-4.9176895558819815
62,-4.904704526348235
63,-4.89853984097572
64,-2.4222176972706375
65,-4.919434180720289
66,-2.4053085886311
67,-4.93827765816085
68,-4.932099877807469
69,-2.389118728591286
70,-4.946153901248407
71,-2.3947713655804646
72,-4.965054354562545
73,-4.954012415475399
74,-2.3477030491771185
75,-4.9601510063951375
76,-2.324559424373814
77,-2.350161892882191
78,-5.018523460773211
79,-5.007340498654093
80,-2.3214584897150345
81,-2.3458385901133556
82,-5.05893143090488
83,-2.3618503990609403
84,-5.0768088247485315
85,-2.3392815804758906
86,-2.3644188247057016
87,-5.130916815576223
88,-2.346802255553266
89,-2.3723147681174113
90,-5.173430449304963
91,-2.365011267373183
92,-2.39218508600486
93,-5.218800783711163
94,-2.3916848162762965
95,-2.42205954520371
96,-5.276067327897588
97,-3.1652283934493504
98,-3.1861466571254544
99,-3.2077993232031443
