,Run Number,BO Iter,Best Error,Exploration Bias,Max EI,Theta Max EI,Min Obj,Min Obj Act,Theta Min Obj,Min Obj Cum.,Theta Min Obj Cum.,Time/Iter,EP Method Val,BO Method,Max Evals,Total Run Time,L2 Norm Theta
1399,13,99,-20.83198585304479,0.5,4.253995569388099,[ 1.00000351 -0.99999527],-23.000060365385064,-21.056091603929552,[ 1.0000038 -0.9999959],-21.056091603929552,[ 1.0000038 -0.9999959],73.3869993686676,3,B2,100,7338.69993686676,5.591901786166155e-06
