,Theta_1,Theta_2,X Coord,y-value
0,-1.5740498407940169,-1.6573634418175112,-2.0,-11.48135408568201
1,-1.5740498407940169,-1.6573634418175112,-1.0,-1.0833136010234943
2,-1.5740498407940169,-1.6573634418175112,0.0,0.0
3,-1.5740498407940169,-1.6573634418175112,1.0,-2.231413282611528
4,-1.5740498407940169,-1.6573634418175112,2.0,-1.7775534488580789
5,1.6793703699896874,-1.9555068165840357,-2.0,-19.180768006315517
6,1.6793703699896874,-1.9555068165840357,-1.0,-4.634877186573723
7,1.6793703699896874,-1.9555068165840357,0.0,0.0
8,1.6793703699896874,-1.9555068165840357,1.0,0.7238635534056517
9,1.6793703699896874,-1.9555068165840357,2.0,3.536713473643232
10,-0.5432149259207131,0.41692397590189856,-2.0,-5.245874244550979
11,-0.5432149259207131,0.41692397590189856,-1.0,-0.039861098177388365
12,-0.5432149259207131,0.41692397590189856,0.0,0.0
13,-0.5432149259207131,0.41692397590189856,1.0,0.8737090499811855
14,-0.5432149259207131,0.41692397590189856,2.0,8.581266051766168
15,1.0279212701634228,1.4163524741902478,-2.0,-4.3904326435658545
16,1.0279212701634228,1.4163524741902478,-1.0,-0.611568795973175
17,1.0279212701634228,1.4163524741902478,0.0,0.0
18,1.0279212701634228,1.4163524741902478,1.0,3.4442737443536706
19,1.0279212701634228,1.4163524741902478,2.0,15.721252437087838
20,-1.6053175468935195,0.9125503999740983,-2.0,-1.1391633063165685
21,-1.6053175468935195,0.9125503999740983,-1.0,1.517867946867618
22,-1.6053175468935195,0.9125503999740983,0.0,0.0
23,-1.6053175468935195,0.9125503999740983,1.0,0.3072328530805788
24,-1.6053175468935195,0.9125503999740983,2.0,8.439566506109355
25,1.5030111346045425,-0.6130308394740216,-2.0,-13.458145627105171
26,1.5030111346045425,-0.6130308394740216,-1.0,-3.116041974078564
27,1.5030111346045425,-0.6130308394740216,0.0,0.0
28,1.5030111346045425,-0.6130308394740216,1.0,1.889980295130521
29,1.5030111346045425,-0.6130308394740216,2.0,8.553898911312999
30,-0.20112521013587847,-0.16612428739425122,-2.0,-8.262246729305248
31,-0.20112521013587847,-0.16612428739425122,-1.0,-0.9649990772583728
32,-0.20112521013587847,-0.16612428739425122,0.0,0.0
33,-0.20112521013587847,-0.16612428739425122,1.0,0.6327505024698703
34,-0.20112521013587847,-0.16612428739425122,2.0,6.933252430151239
35,0.20333955114276492,1.243078029465464,-2.0,-3.434366984423674
36,0.20333955114276492,1.243078029465464,-1.0,0.039738478322699056
37,0.20333955114276492,1.243078029465464,0.0,0.0
38,0.20333955114276492,1.243078029465464,1.0,2.446417580608229
39,0.20333955114276492,1.243078029465464,2.0,13.378991220147386
40,0.1368793020043455,-0.9410667409178908,-2.0,-12.038025567680254
41,0.1368793020043455,-0.9410667409178908,-1.0,-2.0779460429222363
42,0.1368793020043455,-0.9410667409178908,0.0,0.0
43,0.1368793020043455,-0.9410667409178908,1.0,0.19581256108645473
44,0.1368793020043455,-0.9410667409178908,2.0,4.509491640337128
45,-1.2598362146396493,0.05185030342485053,-2.0,-5.2729263570213
46,-1.2598362146396493,0.05185030342485053,-1.0,0.3116865180644999
47,-1.2598362146396493,0.05185030342485053,0.0,0.0
48,-1.2598362146396493,0.05185030342485053,1.0,-0.2079859112147988
49,-1.2598362146396493,0.05185030342485053,2.0,5.687728784420104
50,0.5440505560503426,-1.1565181830656264,-2.0,-13.714173844363192
51,0.5440505560503426,-1.1565181830656264,-1.0,-2.700568739115969
52,0.5440505560503426,-1.1565181830656264,0.0,0.0
53,0.5440505560503426,-1.1565181830656264,1.0,0.3875323729847162
54,0.5440505560503426,-1.1565181830656264,2.0,4.46202837983818
55,-1.1975481493789153,-0.39724770985604785,-2.0,-7.193894540666361
56,-1.1975481493789153,-0.39724770985604785,-1.0,-0.19969956047713255
57,-1.1975481493789153,-0.39724770985604785,0.0,0.0
58,-1.1975481493789153,-0.39724770985604785,1.0,-0.5947958592349631
59,-1.1975481493789153,-0.39724770985604785,2.0,4.015912861817978
60,-1.976572513399335,0.2174379896432166,-2.0,-3.1771030146284636
61,-1.976572513399335,0.2174379896432166,-1.0,1.1940105030425516
62,-1.976572513399335,0.2174379896432166,0.0,0.0
63,-1.976572513399335,0.2174379896432166,1.0,-0.7591345237561185
64,-1.976572513399335,0.2174379896432166,2.0,4.916606931774196
65,-0.9416413828206345,0.6891006245472981,-2.0,-3.3603147361695385
66,-0.9416413828206345,0.6891006245472981,-1.0,0.6307420073679326
67,-0.9416413828206345,0.6891006245472981,0.0,0.0
68,-0.9416413828206345,0.6891006245472981,1.0,0.7474592417266637
69,-0.9416413828206345,0.6891006245472981,2.0,8.873119732547924
70,1.8153523583859559,-1.2179461559708624,-2.0,-16.502489340655362
71,1.8153523583859559,-1.2179461559708624,-1.0,-4.033298514356819
72,1.8153523583859559,-1.2179461559708624,0.0,0.0
73,1.8153523583859559,-1.2179461559708624,1.0,1.5974062024150935
74,1.8153523583859559,-1.2179461559708624,2.0,6.758920092888462
75,-0.6740263090280014,1.6788122112981476,-2.0,0.06330146324859243
76,-0.6740263090280014,1.6788122112981476,-1.0,1.352838520326149
77,-0.6740263090280014,1.6788122112981476,0.0,0.0
78,-0.6740263090280014,1.6788122112981476,1.0,2.004785902270146
79,-0.6740263090280014,1.6788122112981476,2.0,13.367196227136589
80,0.704454020616263,1.0414284239005545,-2.0,-5.243194345630308
81,0.704454020616263,1.0414284239005545,-1.0,-0.6630255967157086
82,0.704454020616263,1.0414284239005545,0.0,0.0
83,0.704454020616263,1.0414284239005545,1.0,2.7458824445168175
84,0.704454020616263,1.0414284239005545,2.0,13.574621736834743
85,1.360982721304191,1.9875493005166676,-2.0,-2.7717682405417117
86,1.360982721304191,1.9875493005166676,-1.0,-0.3734334207875234
87,1.360982721304191,1.9875493005166676,0.0,0.0
88,1.360982721304191,1.9875493005166676,1.0,4.3485320218208585
89,1.360982721304191,1.9875493005166676,2.0,18.67216264467505
90,-0.025303681447983895,-1.5925563169834325,-2.0,-14.319617905037763
91,-0.025303681447983895,-1.5925563169834325,-1.0,-2.5672526355354486
92,-0.025303681447983895,-1.5925563169834325,0.0,0.0
93,-0.025303681447983895,-1.5925563169834325,1.0,-0.6178599984314164
94,-0.025303681447983895,-1.5925563169834325,2.0,1.5791673691703023
95,0.973445092554114,-0.44521966547263436,-2.0,-11.727768846998766
96,0.973445092554114,-0.44521966547263436,-1.0,-2.4186647580267486
97,0.973445092554114,-0.44521966547263436,0.0,0.0
98,0.973445092554114,-0.44521966547263436,1.0,1.5282254270814797
99,0.973445092554114,-0.44521966547263436,2.0,8.16601152321769
