,Run Number,BO Iter,Best Error,Exploration Bias,Max EI,Theta Max EI,Min Obj,Min Obj Act,Theta Min Obj,Min Obj Cum.,Theta Min Obj Cum.,Time/Iter,EP Method Val,BO Method,Max Evals,Total Run Time
0,0,0,1.6757533948317938,1.0,0.0,[1.44992707 0.34391825],1.3380683683296377,-1.1071823113576649,[ 0.90708552 -0.91525855],-1.1071823113576649,[ 0.90708552 -0.91525855],0.11765599250793457,3,B1,2,0.23531198501586914
1,0,1,1.6757533948317938,0.6666666666666666,0.0,[-0.26063897 -0.29069958],1.3379548253638163,-1.1094999702136457,[ 0.90729578 -0.91532361],-1.1094999702136457,[ 0.90729578 -0.91532361],0.09271502494812012,3,B1,2,0.18543004989624023
2,1,0,1.6757533948317938,1.0,0.0,[ 0.37116808 -1.78972989],1.3380683653390646,-1.107171633727522,[ 0.90708756 -0.91525728],-1.107171633727522,[ 0.90708756 -0.91525728],0.06843948364257812,3,B1,2,0.13687896728515625
3,1,1,1.6757533948317938,0.6666666666666666,0.0,[-1.89703819 -1.59614744],1.3380121738660797,-1.110020081578773,[ 0.90722525 -0.91537612],-1.110020081578773,[ 0.90722525 -0.91537612],0.06687593460083008,3,B1,2,0.13375186920166016
4,2,0,1.6757533948317938,1.0,0.0,[0.59208142 0.69428215],1.3380683683296377,-1.1071823113576649,[ 0.90708552 -0.91525855],-1.1071823113576649,[ 0.90708552 -0.91525855],0.059156179428100586,3,B1,2,0.11831235885620117
5,2,1,1.6757533948317938,0.6666666666666666,0.0,[-1.42680834  0.5193774 ],1.338280312551892,-1.1057574563937034,[ 0.90694436 -0.91522234],-1.1071823113576649,[ 0.90708552 -0.91525855],0.05741596221923828,3,B1,2,0.11483192443847656
6,3,0,1.6757533948317938,1.0,0.0,[-1.69186718 -1.81246992],1.3380683683296377,-1.1071823113576649,[ 0.90708552 -0.91525855],-1.1071823113576649,[ 0.90708552 -0.91525855],0.07982754707336426,3,B1,2,0.15965509414672852
7,3,1,1.6757533948317938,0.6666666666666666,0.0,[ 0.37116808 -1.78972989],1.3380707765503903,-1.1071498758139648,[ 0.90708513 -0.91525681],-1.1071823113576649,[ 0.90708552 -0.91525855],0.07695460319519043,3,B1,2,0.15390920639038086
8,4,0,1.6757533948317938,1.0,0.0,[-1.69186718 -1.81246992],1.3380683683176837,-1.1071727285380613,[ 0.90708758 -0.91525734],-1.1071727285380613,[ 0.90708758 -0.91525734],0.05772519111633301,3,B1,2,0.11545038223266602
9,4,1,1.6757533948317938,0.6666666666666666,0.0,[ 0.37116808 -1.78972989],1.3380707788117618,-1.1071529419381687,[ 0.90708567 -0.91525682],-1.1071727285380613,[ 0.90708758 -0.91525734],0.055167436599731445,3,B1,2,0.11033487319946289
10,5,0,1.6757533948317938,1.0,0.0,[-0.50321372 -0.02317312],1.3380683683296377,-1.1071823113576649,[ 0.90708552 -0.91525855],-1.1071823113576649,[ 0.90708552 -0.91525855],0.07075810432434082,3,B1,2,0.14151620864868164
11,5,1,1.6757533948317938,0.6666666666666666,0.0,[-1.19233144  1.25504201],1.3381540145177793,-1.1061579297346154,[ 0.90701687 -0.91522192],-1.1071823113576649,[ 0.90708552 -0.91525855],0.06863760948181152,3,B1,2,0.13727521896362305
12,6,0,1.6757533948317938,1.0,0.0,[ 0.37116808 -1.78972989],1.3380683683176837,-1.1071727285380613,[ 0.90708758 -0.91525734],-1.1071727285380613,[ 0.90708758 -0.91525734],0.06050276756286621,3,B1,2,0.12100553512573242
13,6,1,1.6757533948317938,0.6666666666666666,0.0,[-1.89703819 -1.59614744],1.338012193126306,-1.1100228468512052,[ 0.9072257  -0.91537614],-1.1100228468512052,[ 0.9072257  -0.91537614],0.05938267707824707,3,B1,2,0.11876535415649414
14,7,0,1.6757533948317938,1.0,0.0,[-0.26063897 -0.29069958],1.3380683683176837,-1.1071727285380613,[ 0.90708758 -0.91525734],-1.1071727285380613,[ 0.90708758 -0.91525734],0.058387041091918945,3,B1,2,0.11677408218383789
