,Run Number,BO Iter,Best Error,Exploration Bias,Max EI,Theta Max EI,Min Obj,Min Obj Act,Theta Min Obj,Min Obj Cum.,Theta Min Obj Cum.,Time/Iter,EP Method Val,BO Method,Max Evals,Total Run Time
0,0,0,10.022764415737555,1.0,0.0,"[  0.93079923  -0.44937197  -0.9257486   -1.21499078 -11.95347446
  -8.36667245  -8.4091521    1.46425659]",6.786080681718538,15.315386340749892,"[-1.83606694 -2.         -5.43240659 -0.39286521  0.          0.
 -7.0664231   1.30324978]",15.315386340749892,"[-1.83606694 -2.         -5.43240659 -0.39286521  0.          0.
 -7.0664231   1.30324978]",0.8869304656982422,1,B1,2,1.7738609313964844
1,0,1,10.022764415737555,1.0,0.0,"[  0.58580968   0.53429331  -2.41413098   0.27116501 -11.49292249
 -12.69366603  -0.72389174  -0.76597257]",6.7860937569532,15.315382276859234,"[-1.83603851 -2.         -5.43238331 -0.39288476  0.          0.
 -7.06645238  1.30315689]",15.315382276859234,"[-1.83603851 -2.         -5.43238331 -0.39288476  0.          0.
 -7.06645238  1.30315689]",0.7537164688110352,1,B1,2,1.5074329376220703
2,1,0,10.022764415737555,1.0,0.0,"[  1.5931405    1.02220095  -0.44670542  -0.75657968 -18.6790135
 -11.88913487  -1.92789775   1.02809443]",6.786080678643167,15.315399937111343,"[-1.83603432 -2.         -5.43235112 -0.39297908  0.          0.
 -7.06643209  1.30317873]",15.315399937111343,"[-1.83603432 -2.         -5.43235112 -0.39297908  0.          0.
 -7.06643209  1.30317873]",0.8403058052062988,1,B1,2,1.6806116104125977
3,1,1,10.022764415737555,1.0,0.0,"[-1.02932592  0.15801577 -1.5908092  -0.86825036 -4.61209908 -6.09192489
 -8.01371683  1.27987844]",6.7860797899069,15.315402622503525,"[-1.83601563 -2.         -5.43243803 -0.39293537  0.          0.
 -7.06643679  1.3032985 ]",15.315399937111343,"[-1.83603432 -2.         -5.43235112 -0.39297908  0.          0.
 -7.06643209  1.30317873]",0.7390789985656738,1,B1,2,1.4781579971313477
4,2,0,10.022764415737555,1.0,0.0,"[-0.72511501 -0.20188076 -7.88780516 -1.32619617 -0.21400208 -9.10815864
 -6.87546617  1.20453863]",6.786080678643167,15.315399937111343,"[-1.83603432 -2.         -5.43235112 -0.39297908  0.          0.
 -7.06643209  1.30317873]",15.315399937111343,"[-1.83603432 -2.         -5.43235112 -0.39297908  0.          0.
 -7.06643209  1.30317873]",0.8234426975250244,1,B1,2,1.6468853950500488
5,2,1,10.022764415737555,1.0,0.0,"[  0.29579976   0.5843675   -1.03190155  -1.18730504 -12.08976496
  -2.27179706  -0.79630526   0.52524388]",6.786170501527479,15.315362575925366,"[-1.83610927 -2.         -5.43248981 -0.39270537  0.          0.
 -7.06644893  1.30329657]",15.315362575925366,"[-1.83610927 -2.         -5.43248981 -0.39270537  0.          0.
 -7.06644893  1.30329657]",0.7621989250183105,1,B1,2,1.524397850036621
6,3,0,10.022764415737555,1.0,0.0,"[ -1.30612628  -0.54829141  -0.33641193  -1.59165175 -15.08936519
 -17.73622398  -5.60155589   0.12576852]",6.786080677815093,15.315401402104458,"[-1.83604045 -2.         -5.43238046 -0.39298519  0.          0.
 -7.06645264  1.30319014]",15.315401402104458,"[-1.83604045 -2.         -5.43238046 -0.39298519  0.          0.
 -7.06645264  1.30319014]",0.8207666873931885,1,B1,2,1.641533374786377
7,3,1,10.022764415737555,1.0,0.0,"[ -1.18585107  -0.06600611  -1.46170196  -0.92692972 -19.22193321
  -6.93334129  -0.30098984   0.29431589]",6.786023215798622,15.315327266548396,"[-1.83603958 -2.         -5.43241877 -0.39256914  0.          0.
 -7.06645491  1.30311735]",15.315327266548396,"[-1.83603958 -2.         -5.43241877 -0.39256914  0.          0.
 -7.06645491  1.30311735]",0.729362964630127,1,B1,2,1.458725929260254
8,4,0,10.022764415737555,1.0,0.0,"[ -1.30612628  -0.54829141  -0.33641193  -1.59165175 -15.08936519
 -17.73622398  -5.60155589   0.12576852]",6.786080678643167,15.315399937111343,"[-1.83603432 -2.         -5.43235112 -0.39297908  0.          0.
 -7.06643209  1.30317873]",15.315399937111343,"[-1.83603432 -2.         -5.43235112 -0.39297908  0.          0.
 -7.06643209  1.30317873]",1.1660611629486084,1,B1,2,2.332122325897217
9,4,1,10.022764415737555,1.0,0.0,"[ -1.18585107  -0.06600611  -1.46170196  -0.92692972 -19.22193321
  -6.93334129  -0.30098984   0.29431589]",6.786023215828841,15.315326934776534,"[-1.83603887 -2.         -5.43242558 -0.39257745  0.          0.
 -7.06645439  1.30309831]",15.315326934776534,"[-1.83603887 -2.         -5.43242558 -0.39257745  0.          0.
 -7.06645439  1.30309831]",1.2122080326080322,1,B1,2,2.4244160652160645
10,5,0,10.022764415737555,1.0,0.0,"[  1.63049627   1.35126536  -9.32815769  -1.03468114  -1.63038128
 -12.07724205  -6.67444455  -0.13528503]",6.786080681718538,15.315386340749892,"[-1.83606694 -2.         -5.43240659 -0.39286521  0.          0.
 -7.0664231   1.30324978]",15.315386340749892,"[-1.83606694 -2.         -5.43240659 -0.39286521  0.          0.
 -7.0664231   1.30324978]",0.8144373893737793,1,B1,2,1.6288747787475586
11,5,1,10.022764415737555,1.0,0.0,"[-1.73627538 -1.17419207 -2.59842099 -0.96798368 -5.38558965 -0.34207149
 -9.35826866  1.89069433]",6.786123614786359,15.315383564244078,"[-1.83602425 -2.         -5.43236729 -0.39289053  0.          0.
 -7.06645351  1.30315564]",15.315383564244078,"[-1.83602425 -2.         -5.43236729 -0.39289053  0.          0.
 -7.06645351  1.30315564]",0.7827897071838379,1,B1,2,1.5655794143676758
12,6,0,10.022764415737555,1.0,0.0,"[  1.5931405    1.02220095  -0.44670542  -0.75657968 -18.6790135
 -11.88913487  -1.92789775   1.02809443]",6.786080678643167,15.315399937111343,"[-1.83603432 -2.         -5.43235112 -0.39297908  0.          0.
 -7.06643209  1.30317873]",15.315399937111343,"[-1.83603432 -2.         -5.43235112 -0.39297908  0.          0.
 -7.06643209  1.30317873]",1.0748295783996582,1,B1,2,2.1496591567993164
13,6,1,10.022764415737555,1.0,0.0,"[-1.02932592  0.15801577 -1.5908092  -0.86825036 -4.61209908 -6.09192489
 -8.01371683  1.27987844]",6.7860797899069,15.315402622503525,"[-1.83601563 -2.         -5.43243803 -0.39293537  0.          0.
 -7.06643679  1.3032985 ]",15.315399937111343,"[-1.83603432 -2.         -5.43235112 -0.39297908  0.          0.
 -7.06643209  1.30317873]",1.0372288227081299,1,B1,2,2.0744576454162598
14,7,0,10.022764415737555,1.0,0.0,"[ 0.98523829  1.75765008 -3.51555754  0.21332048 -2.54695619 -7.59812294
 -6.40398748  0.88095395]",6.786080677815093,15.315401402104458,"[-1.83604045 -2.         -5.43238046 -0.39298519  0.          0.
 -7.06645264  1.30319014]",15.315401402104458,"[-1.83604045 -2.         -5.43238046 -0.39298519  0.          0.
 -7.06645264  1.30319014]",0.8210704326629639,1,B1,2,1.6421408653259277
15,7,1,10.022764415737555,1.0,0.0,"[ -1.5248296   -1.91032432  -1.30429974  -1.79354282 -19.84593387
  -9.87599631  -8.8662803   -0.67123005]",6.786086124076469,15.315392569630564,"[-1.83604039 -2.         -5.43239442 -0.39293221  0.          0.
 -7.06645341  1.30318901]",15.315392569630564,"[-1.83604039 -2.         -5.43239442 -0.39293221  0.          0.
 -7.06645341  1.30318901]",0.7408981323242188,1,B1,2,1.4817962646484375
16,8,0,10.022764415737555,1.0,0.0,"[  1.63049627   1.35126536  -9.32815769  -1.03468114  -1.63038128
 -12.07724205  -6.67444455  -0.13528503]",6.786080681718538,15.315386340749892,"[-1.83606694 -2.         -5.43240659 -0.39286521  0.          0.
 -7.0664231   1.30324978]",15.315386340749892,"[-1.83606694 -2.         -5.43240659 -0.39286521  0.          0.
 -7.0664231   1.30324978]",0.8249812126159668,1,B1,2,1.6499624252319336
17,8,1,10.022764415737555,1.0,0.0,"[-1.73627538 -1.17419207 -2.59842099 -0.96798368 -5.38558965 -0.34207149
 -9.35826866  1.89069433]",6.786123614786359,15.315383564244078,"[-1.83602425 -2.         -5.43236729 -0.39289053  0.          0.
 -7.06645351  1.30315564]",15.315383564244078,"[-1.83602425 -2.         -5.43236729 -0.39289053  0.          0.
 -7.06645351  1.30315564]",0.7754383087158203,1,B1,2,1.5508766174316406
18,9,0,10.022764415737555,1.0,0.0,"[  0.93079923  -0.44937197  -0.9257486   -1.21499078 -11.95347446
  -8.36667245  -8.4091521    1.46425659]",6.786080681718538,15.315386340749892,"[-1.83606694 -2.         -5.43240659 -0.39286521  0.          0.
 -7.0664231   1.30324978]",15.315386340749892,"[-1.83606694 -2.         -5.43240659 -0.39286521  0.          0.
 -7.0664231   1.30324978]",0.8256571292877197,1,B1,2,1.6513142585754395
19,9,1,10.022764415737555,1.0,0.0,"[  0.58580968   0.53429331  -2.41413098   0.27116501 -11.49292249
 -12.69366603  -0.72389174  -0.76597257]",6.7860937569532,15.315382276859234,"[-1.83603851 -2.         -5.43238331 -0.39288476  0.          0.
 -7.06645238  1.30315689]",15.315382276859234,"[-1.83603851 -2.         -5.43238331 -0.39288476  0.          0.
 -7.06645238  1.30315689]",0.7571673393249512,1,B1,2,1.5143346786499023
20,10,0,10.022764415737555,1.0,0.0,"[  1.63049627   1.35126536  -9.32815769  -1.03468114  -1.63038128
 -12.07724205  -6.67444455  -0.13528503]",6.786080681718538,15.315386340749892,"[-1.83606694 -2.         -5.43240659 -0.39286521  0.          0.
 -7.0664231   1.30324978]",15.315386340749892,"[-1.83606694 -2.         -5.43240659 -0.39286521  0.          0.
 -7.0664231   1.30324978]",0.8206191062927246,1,B1,2,1.6412382125854492
21,10,1,10.022764415737555,1.0,0.0,"[-1.73627538 -1.17419207 -2.59842099 -0.96798368 -5.38558965 -0.34207149
 -9.35826866  1.89069433]",6.786123614786359,15.315383564244078,"[-1.83602425 -2.         -5.43236729 -0.39289053  0.          0.
 -7.06645351  1.30315564]",15.315383564244078,"[-1.83602425 -2.         -5.43236729 -0.39289053  0.          0.
 -7.06645351  1.30315564]",0.7796316146850586,1,B1,2,1.5592632293701172
22,11,0,10.022764415737555,1.0,0.0,"[-0.72511501 -0.20188076 -7.88780516 -1.32619617 -0.21400208 -9.10815864
 -6.87546617  1.20453863]",6.786080678643167,15.315399937111343,"[-1.83603432 -2.         -5.43235112 -0.39297908  0.          0.
 -7.06643209  1.30317873]",15.315399937111343,"[-1.83603432 -2.         -5.43235112 -0.39297908  0.          0.
 -7.06643209  1.30317873]",0.8177478313446045,1,B1,2,1.635495662689209
23,11,1,10.022764415737555,1.0,0.0,"[  0.29579976   0.5843675   -1.03190155  -1.18730504 -12.08976496
  -2.27179706  -0.79630526   0.52524388]",6.786170501527479,15.315362575925366,"[-1.83610927 -2.         -5.43248981 -0.39270537  0.          0.
 -7.06644893  1.30329657]",15.315362575925366,"[-1.83610927 -2.         -5.43248981 -0.39270537  0.          0.
 -7.06644893  1.30329657]",0.761589765548706,1,B1,2,1.523179531097412
24,12,0,10.022764415737555,1.0,0.0,"[ -1.30612628  -0.54829141  -0.33641193  -1.59165175 -15.08936519
 -17.73622398  -5.60155589   0.12576852]",6.786080677815093,15.315401402104458,"[-1.83604045 -2.         -5.43238046 -0.39298519  0.          0.
 -7.06645264  1.30319014]",15.315401402104458,"[-1.83604045 -2.         -5.43238046 -0.39298519  0.          0.
 -7.06645264  1.30319014]",1.0214025974273682,1,B1,2,2.0428051948547363
25,12,1,10.022764415737555,1.0,0.0,"[ -1.18585107  -0.06600611  -1.46170196  -0.92692972 -19.22193321
  -6.93334129  -0.30098984   0.29431589]",6.786023215828841,15.315326934776534,"[-1.83603887 -2.         -5.43242558 -0.39257745  0.          0.
 -7.06645439  1.30309831]",15.315326934776534,"[-1.83603887 -2.         -5.43242558 -0.39257745  0.          0.
 -7.06645439  1.30309831]",0.920107364654541,1,B1,2,1.840214729309082
