,theta1,theta2,Yexp
0,0.16793354560797757,-1.2764845890900147,9.505240525750136
1,-0.29417284001374977,-1.6740090887787145,32.152653556604044
2,-1.924286567894284,0.42256530120253144,154.40880367358105
3,0.9705616935512307,1.4884699655869964,210.70830177221265
4,0.12624327080864095,1.0834005332987977,155.34343547001518
5,1.60401484613939,-0.9507077859653621,3.7340722100014885
6,0.9318330531521619,0.17850095014099843,47.3413960444738
7,-0.6622139318096467,-0.8758959607127146,28.16100050549538
8,1.9158390693391274,1.2785776787761458,185.0548973769864
9,-1.2797816195195324,-0.5975329287668663,57.506498740423105
10,-0.7412659252662097,1.7913090892458312,295.40199442781557
11,0.4032691341614463,0.6703363868586028,98.5258865288757
12,-1.1687633511991136,-1.976749347142378,79.41182220253202
13,-1.6555218437608459,-0.014532500603602339,103.59843230731644
14,1.2204698111812746,-0.15726154129448333,24.68574413200738
15,1.235199,-0.566145,6.9801135565217125
16,0.537244,0.280574,57.976904335252044
17,-0.010244,-1.308736,13.427535432709961
18,-1.751229,1.326602,259.8823514703362
19,-0.740407,0.434459,100.34053121147096
