,Theta_1,Theta_2,X Coord,y-value
0,-0.2348099681588034,-1.2114726883635023,0.0,4.866499350742432
1,1.2958740739979375,-1.711101363316807,0.0,13.11169628553629
2,1.3713570148158571,-0.27661520481962043,0.0,47.72091525673118
3,-1.0344157459673156,-1.0767295051619503,0.0,23.189391494063596
4,-0.7610635093787039,-0.4574899200051803,0.0,39.963729386729334
5,-1.6193977730790916,-0.8426061678948042,0.0,49.3826346054859
6,0.43977495797282407,0.24677514252114996,0.0,85.29772249076905
7,-1.439332089771447,-1.671384394106907,0.0,38.072914379471094
8,-1.0926241395991307,-0.5082133481835782,0.0,45.84022040504276
9,-0.69196724292793,0.010370060684969928,0.0,73.7398221080581
10,1.7888101112100685,-1.6313036366131253,0.0,22.523715526857583
11,0.16049037012421685,-0.8394495419712096,0.0,9.204483157682029
12,0.004685497320132903,-0.3165124020713568,0.0,37.092954680177996
13,-0.428328276564127,-1.9821798750905404,0.0,21.467779543611254
14,0.8830704716771915,1.7164107688058277,0.0,319.0298735019504
15,-0.8948052618056004,-0.7442375577403704,0.0,28.954019862134245
16,-0.05910919587674757,-0.43171431521988923,0.0,30.119411552828147
17,1.072196544260838,0.3175098601033337,0.0,97.54743349431331
18,0.5149392637104033,0.44148873660331356,0.0,107.6333153384112
19,1.6346890185108225,0.4309560669054733,0.0,121.42865935276453
20,-1.1750822548382487,-1.3049368656536318,0.0,25.20342548476676
21,-0.471283845226772,1.3968540442492285,0.0,261.528643642018
22,-1.9572494981257214,0.6894883310260487,0.0,195.21285131748198
23,1.027161435291028,0.15242671922287077,0.0,79.34878988750003
24,0.8561618844885186,-0.5837875690704595,0.0,21.505563712778873
25,-0.9306987343532191,0.5532242874777462,0.0,139.18868866173176
26,-0.5106586902992063,-1.9069070101032288,0.0,19.77925873006022
27,-1.5520099740293032,1.5512169323420095,0.0,321.56569194118515
28,1.531071658818076,1.8370158114838064,0.0,354.97455499828084
29,-0.9602935197783744,1.9928226189723959,0.0,395.21893601644837
30,-1.071281706882428,1.4183972214510217,0.0,279.6269449446256
31,0.45533179966135373,-1.2637010494271281,0.0,0.49375031827627697
32,-0.18543532517953487,1.6670837682179602,0.0,310.0205766903914
33,1.4111758667234704,-1.400586660934053,0.0,10.626452791019274
34,1.1849112078538697,1.2378134439709374,0.0,231.349374019186
35,-1.4450329029850075,-0.11618351078836131,0.0,84.86361804951422
36,-1.5841018010053394,0.568362761810302,0.0,162.82711347816792
37,1.8557712122745964,-0.7828756361078004,0.0,31.761557593009627
38,-1.8717986349116236,-1.7449259993764512,0.0,57.74098913728028
39,1.6995874159685793,-0.9022617155861825,0.0,23.473421345131225
40,-0.8227566893809848,0.06631895635240559,0.0,81.99502067212113
41,0.65328964251229,-1.776274624236661,0.0,7.570067623211559
42,-1.1461806925206208,-1.8593909369203248,0.0,33.64730422092481
43,0.2900626307294498,1.012277571653999,0.0,187.63182659079706
44,0.7184221577393042,1.0887137553810415,0.0,200.9011947063513
45,1.8841325010565928,0.9867587707443319,0.0,205.41787423235803
46,-1.6693171858691762,-0.3538118330765281,0.0,75.89027485933983
