,Run Number,BO Iter,Best Error,Exploration Bias,Max EI,Theta Max EI,Min Obj,Min Obj Act,Theta Min Obj,Min Obj Cum.,Theta Min Obj Cum.,Time/Iter,EP Method Val,BO Method,Max Evals,Total Run Time,L2 Norm Theta
3,1,1,5.342818885287204,0.99,0.0,[-0.90236432  1.00990726],0.0005541471663529321,0.006628151547757269,[ 1.02569592 -0.99913653],0.006628151547757269,[ 1.02569592 -0.99913653],9.549565553665161,2,C2,2,19.099131107330322,0.025710421059313024
