,0
0,0.9633208953932632
1,1.8940016071999095
2,-0.15090528899824435
3,-1.0080205105551707
4,-1.210334831193624
5,-1.1816255121046875
6,-1.0610015719832613
7,-1.154573456779638
8,-1.2895090339098518
9,-0.38237273733875105
10,-5.107379777430243
11,-2.0833772175508183
12,-1.9116296682031109
13,-1.9312506213495593
14,-1.9811452712192728
15,-2.074709121249177
16,-2.2648156338687904
17,-2.9885655610716455
18,-3.607589603992886
19,-10.234843704900934
20,-5.024134565909583
21,-6.193839957541543
22,-5.696661756040577
23,-6.061800849777178
24,-5.185317030873476
25,-5.199859522998883
26,-5.2482266622066485
27,-5.254067423941215
28,-5.260174476534053
29,-5.27211495807063
30,-5.278697912144264
31,-5.288507804281649
32,-5.294667572045766
33,-5.310211431258417
34,-5.321233562695463
35,-5.325014759304534
36,-5.342271462327076
37,-5.351565048676366
38,-5.359507745608408
39,-5.363913209382984
40,-5.365589306077581
41,-5.372631415751367
42,-5.37983936698002
43,-5.389465696942937
44,-5.396679879521253
45,-5.4153005509419
46,-5.882729844644978
47,-5.958043981639327
48,-5.9611605827509475
49,-6.128716888700884
50,-6.627211499748007
51,-5.442179296448456
52,-5.200050127042666
53,-5.038278924709849
54,-5.040657174334595
55,-4.924327795625751
56,-4.889142920313272
57,-5.700482522366279
58,-5.627092499320758
59,-5.610398431692585
60,-5.563806780366486
61,-5.540804218312451
62,-5.434970471085267
63,-5.411545127299191
64,-5.378467359634855
65,-5.2954981686518074
66,-5.233147175566694
67,-5.347181372254544
68,-5.309506699672572
69,-5.272233902640245
70,-5.261106669406286
71,-5.191044994263486
72,-5.142394174971888
73,-5.146005941805205
74,-5.088095876066538
75,-5.085767093481758
76,-6.509412458613161
77,-6.309700428452001
78,-4.989583724156367
79,-6.101064164367443
80,-6.282606703558489
81,-6.411864592074101
82,-6.3999971677044645
83,-6.006017703689447
84,-4.783162507252778
85,-5.833382487128706
86,-4.762910852370338
87,-5.907555546710105
88,-6.086772290313845
89,-6.248274525056383
90,-6.343982242137556
91,-6.261394253983147
92,-4.655594866055368
93,-6.302142825431053
94,-5.892183241368815
95,-4.626622652329603
96,-6.0707125192973015
97,-6.205115050987674
98,-6.286616938466051
99,-4.5808424914863695
