,Run Number,BO Iter,Best Error,Exploration Bias,Max EI,Theta Max EI,Min Obj,Min Obj Act,Theta Min Obj,Min Obj Cum.,Theta Min Obj Cum.,Time/Iter,EP Method Val,BO Method,Max Evals,Total Run Time
0,0,0,116372.13868484413,1.0,116372.13868484413,"[ 2.         2.         2.         2.        -1.7358027  2.
  2.         2.       ]",0.0,1.450243363512123e+18,"[ 2.          2.          2.          2.         -0.61301821  2.
  2.          2.        ]",1.450243363512123e+18,"[ 2.          2.          2.          2.         -0.61301821  2.
  2.          2.        ]",0.17551708221435547,1,A1,6,1.0531024932861328
1,0,1,116372.13868484413,1.0,0.0,"[ 0.58580968  0.53429331  1.03434761  0.27116501 -0.2985845  -0.53873321
  1.85522165 -1.68796343]",0.0,15146795.576216966,"[ 1.12946454 -0.18862199 -0.3802719   0.77534792 -1.3326933   0.95188539
  0.98515052  0.41164529]",15146795.576216966,"[ 1.12946454 -0.18862199 -0.3802719   0.77534792 -1.3326933   0.95188539
  0.98515052  0.41164529]",0.1298689842224121,1,A1,6,0.7792139053344727
2,0,2,116372.13868484413,1.0,116372.13868484413,"[ 1.72876026  1.34813378  1.88087852  0.16227969 -1.7358027   0.41478156
  1.74294689  1.13608369]",0.0,44226137906.312256,"[-0.38176503  1.81033537  1.82225827  1.51283566  1.86357208  0.027895
  1.21079222  0.7011296 ]",15146795.576216966,"[ 1.12946454 -0.18862199 -0.3802719   0.77534792 -1.3326933   0.95188539
  0.98515052  0.41164529]",0.14172935485839844,1,A1,6,0.8503761291503906
3,0,3,116372.13868484413,1.0,116372.13868484413,"[ 1.63834701  1.13084504  1.84117136 -0.45029375 -1.7358027  -0.11362458
  1.65726252  0.84811159]",0.0,296580027.81378955,"[ 1.22318297  0.39130435  1.40960883 -0.21987311  1.52299944  0.76619014
  1.53407456 -0.46970333]",15146795.576216966,"[ 1.12946454 -0.18862199 -0.3802719   0.77534792 -1.3326933   0.95188539
  0.98515052  0.41164529]",0.14879941940307617,1,A1,6,0.892796516418457
4,0,4,116372.13868484413,1.0,0.0,"[-1.9236374   1.4599998   0.16785249  1.3218755  -0.89349337 -0.20986744
  1.82239792 -1.96968626]",0.0,1521985403.8277478,"[-0.49200168 -0.11710625  1.30676743  0.02042956  0.92288207  1.95436939
  0.75165405  1.90279449]",15146795.576216966,"[ 1.12946454 -0.18862199 -0.3802719   0.77534792 -1.3326933   0.95188539
  0.98515052  0.41164529]",0.12869548797607422,1,A1,6,0.7721729278564453
5,0,5,116372.13868484413,1.0,0.0,"[ 1.72876026  1.34813378  1.88087852  0.16227969 -1.7358027   0.41478156
  1.74294689  1.13608369]",0.0,296580027.81378955,"[ 1.22318297  0.39130435  1.40960883 -0.21987311  1.52299944  0.76619014
  1.53407456 -0.46970333]",15146795.576216966,"[ 1.12946454 -0.18862199 -0.3802719   0.77534792 -1.3326933   0.95188539
  0.98515052  0.41164529]",0.13790225982666016,1,A1,6,0.8274135589599609
6,1,0,116372.13868484413,1.0,116372.13868484413,"[ 2.         2.         2.         2.        -1.7358027  2.
  2.         2.       ]",0.0,30787353.528990008,"[ 1.08239135 -0.31468746  0.04743855 -0.19367     0.1391256   1.15014409
  0.78177571  1.58291755]",30787353.528990008,"[ 1.08239135 -0.31468746  0.04743855 -0.19367     0.1391256   1.15014409
  0.78177571  1.58291755]",0.12972736358642578,1,A1,6,0.7783641815185547
7,1,1,116372.13868484413,1.0,0.0,"[-1.02932592  0.15801577  1.36367632 -0.86825036  1.07758018  0.78161502
  0.39725663  1.03983792]",0.0,121713644586.95297,"[-0.66305992  0.59200192  1.02734367  1.66933359 -0.55786259  0.44072607
  1.39451942  0.62067426]",30787353.528990008,"[ 1.08239135 -0.31468746  0.04743855 -0.19367     0.1391256   1.15014409
  0.78177571  1.58291755]",0.1295938491821289,1,A1,6,0.7775630950927734
8,1,2,116372.13868484413,1.0,116372.13868484413,"[ 1.72876026  1.34813378  1.88087852  0.16227969 -1.7358027   0.41478156
  1.74294689  1.13608369]",0.0,1558018454.7349632,"[ 1.38285589  0.7065869  -0.61099818  0.30695243  1.72371852 -0.13925581
  1.71712436  1.65312407]",30787353.528990008,"[ 1.08239135 -0.31468746  0.04743855 -0.19367     0.1391256   1.15014409
  0.78177571  1.58291755]",0.14400959014892578,1,A1,6,0.8640575408935547
9,1,3,116372.13868484413,1.0,116372.13868484413,"[ 1.63834701  1.13084504  1.84117136 -0.45029375 -1.7358027  -0.11362458
  1.65726252  0.84811159]",0.0,23740396.528072774,"[ 0.9849533   0.97852076 -0.58038542  0.47687877 -1.46019537 -0.41272663
  1.4740714   0.88530686]",23740396.528072774,"[ 0.9849533   0.97852076 -0.58038542  0.47687877 -1.46019537 -0.41272663
  1.4740714   0.88530686]",0.14986252784729004,1,A1,6,0.8991751670837402
