,BO_iter,\theta_1,\theta_2,EI,ln(SSE),Var,StDev,Best_Error,z,CDF,PDF,ei_term_1,ei_term_2
1,1,-1.9963182210922241,-1.9954113960266113,0.0,4.020456174459568,0.5547207140108859,0.7447957532175421,3.7340722,-69.8076601700209,0.0,0.0,-0.0,0.0
2,1,-1.9963182210922241,-1.7854450815602352,0.0,4.038457600534344,0.5575359745154898,0.7466833160821861,3.7340722,-70.98684019683783,0.0,0.0,-0.0,0.0
3,1,-1.9963182210922241,-1.5754787670938593,0.0,4.030678818271908,0.5733062719653569,0.7571699095746983,3.7340722,-69.42304794981008,0.0,0.0,-0.0,0.0
4,1,-1.9963182210922241,-1.365512452627483,0.0,4.01488891182109,0.5756235804241516,0.7586986097418076,3.7340722,-68.12068191437352,0.0,0.0,-0.0,0.0
5,1,-1.9963182210922241,-1.1555461381611072,0.0,4.012370641446082,0.5471476164268296,0.7396942722685026,3.7340722,-69.682419924065,0.0,0.0,-0.0,0.0
6,1,-1.9963182210922241,-0.945579823694731,0.0,4.042372119324487,0.4881085802992128,0.6986476796635145,3.7340722,-76.18608208159922,0.0,0.0,-0.0,0.0
7,1,-1.9963182210922241,-0.7356135092283549,0.0,4.1162310365332875,0.40978195094721875,0.6401421333947788,3.7340722,-89.97000696366506,0.0,0.0,-0.0,0.0
8,1,-1.9963182210922241,-0.525647194761979,0.0,4.234766483377796,0.32050537484842,0.5661319412013599,3.7340722,-115.36441702864956,0.0,0.0,-0.0,0.0
9,1,-1.9963182210922241,-0.3156808802956028,0.0,4.390091643803382,0.224765351342193,0.4740942431017202,3.7340722,-162.23301258040144,0.0,0.0,-0.0,0.0
10,1,-1.9963182210922241,-0.10571456582922667,0.0,4.569077516415703,0.1364328906991977,0.36936823184892026,3.7340722,-251.02596888101894,0.0,0.0,-0.0,0.0
11,1,-1.9963182210922241,0.10425174863714926,0.0,4.756250248699655,0.06795084778546313,0.2606738341020501,3.7340722,-431.8611633074657,0.0,0.0,-0.0,0.0
12,1,-1.9963182210922241,0.3142180631035254,0.0,4.9364389706700065,0.018019829602623712,0.13423795887387335,3.7340722,-1009.694557991377,0.0,0.0,-0.0,0.0
13,1,-1.9963182210922241,0.5241843775699015,0.0,5.097992405972313,0.009959715916712852,0.09979837632302868,3.7340722,-1602.8204255635128,0.0,0.0,-0.0,0.0
14,1,-1.9963182210922241,0.7341506920362777,0.0,5.235405144064183,0.05007045714489422,0.22376428925298653,3.7340722,-822.6116307145143,0.0,0.0,-0.0,0.0
15,1,-1.9963182210922241,0.9441170065026534,0.0,5.344912314617046,0.08197706575069164,0.2863163735288145,3.7340722,-718.8042915470394,0.0,0.0,-0.0,0.0
16,1,-1.9963182210922241,1.1540833209690295,0.0,5.41926829529705,0.07622333360832369,0.2760857359740334,3.7340722,-804.0250002283351,0.0,0.0,-0.0,0.0
17,1,-1.9963182210922241,1.3640496354354057,0.0,5.449542717705598,0.08053724836931886,0.2837908532164468,3.7340722,-806.6422129133895,0.0,0.0,-0.0,0.0
18,1,-1.9963182210922241,1.5740159499017818,0.0,5.431358760290276,0.1554171491693989,0.39422981770713245,3.7340722,-570.036496378975,0.0,0.0,-0.0,0.0
19,1,-1.9963182210922241,1.783982264368158,0.0,5.367917887439471,0.2985409701170989,0.546389028181477,3.7340722,-385.58953669768056,0.0,0.0,-0.0,0.0
