a_1,a_2,a_3,a_4,x_1,x_2,V,V_scaled
-0.9099187375346118,-0.40551182264861363,-1.876756554337403,-0.9076286626438557,-1.5,0.125,-427.4807754195012,17.798475373848174
-0.9099187375346118,-0.40551182264861363,-1.876756554337403,-0.9076286626438557,-1.5,0.75,-2580.941589339241,17.798435253375196
-0.9099187375346118,-0.40551182264861363,-1.876756554337403,-0.9076286626438557,-1.5,1.375,-81.21984529604869,17.79848182477996
-0.9099187375346118,-0.40551182264861363,-1.876756554337403,-0.9076286626438557,-1.5,2.0,17.813704313181724,17.79848366979326
-0.9099187375346118,-0.40551182264861363,-1.876756554337403,-0.9076286626438557,-0.875,-0.5,63.166030749993936,17.798484514714335
-0.9099187375346118,-0.40551182264861363,-1.876756554337403,-0.9076286626438557,-0.875,0.125,-1.451281388460611,17.798483310883288
-0.9099187375346118,-0.40551182264861363,-1.876756554337403,-0.9076286626438557,-0.875,0.75,-98.50073439322338,17.798481502833454
-0.9099187375346118,-0.40551182264861363,-1.876756554337403,-0.9076286626438557,-0.875,1.375,-180.7907862939333,17.798479969751522
-0.9099187375346118,-0.40551182264861363,-1.876756554337403,-0.9076286626438557,-0.875,2.0,28.83174223489111,17.79848387506113
-0.9099187375346118,-0.40551182264861363,-1.876756554337403,-0.9076286626438557,-0.25,-0.5,18.177011905310643,17.79848367656174
-0.9099187375346118,-0.40551182264861363,-1.876756554337403,-0.9076286626438557,-0.25,0.125,-54.792267345727424,17.798482317130944
-0.9099187375346118,-0.40551182264861363,-1.876756554337403,-0.9076286626438557,-0.25,0.75,-44.452674390483004,17.798482509759534
-0.9099187375346118,-0.40551182264861363,-1.876756554337403,-0.9076286626438557,-0.25,1.375,-85.13865749469069,17.798481751771693
-0.9099187375346118,-0.40551182264861363,-1.876756554337403,-0.9076286626438557,-0.25,2.0,-89.3108074742637,17.79848167404369
-0.9099187375346118,-0.40551182264861363,-1.876756554337403,-0.9076286626438557,0.375,-0.5,-7.731025121068457,17.798483193890565
-0.9099187375346118,-0.40551182264861363,-1.876756554337403,-0.9076286626438557,0.375,0.125,-140.8051514606176,17.798480714693067
-0.9099187375346118,-0.40551182264861363,-1.876756554337403,-0.9076286626438557,0.375,0.75,-48.77319615679619,17.79848242926739
-0.9099187375346118,-0.40551182264861363,-1.876756554337403,-0.9076286626438557,0.375,1.375,-6.949621589348256,17.79848320844825
-0.9099187375346118,-0.40551182264861363,-1.876756554337403,-0.9076286626438557,0.375,2.0,-966.4855198054372,17.79846533196586
-0.9099187375346118,-0.40551182264861363,-1.876756554337403,-0.9076286626438557,1.0,-0.5,-16.102585608779346,17.798483037926903
-0.9099187375346118,-0.40551182264861363,-1.876756554337403,-0.9076286626438557,1.0,0.125,-187.1679195183115,17.798479850944016
-0.9099187375346118,-0.40551182264861363,-1.876756554337403,-0.9076286626438557,1.0,0.75,-36.09606719147497,17.79848266544469
-0.9099187375346118,-0.40551182264861363,-1.876756554337403,-0.9076286626438557,1.0,1.375,0.37019199386669627,17.798483344817654
-0.9099187375346118,-0.40551182264861363,-1.876756554337403,-0.9076286626438557,1.0,2.0,-1875.592888228837,17.79844839468943
0.3340536567001817,1.042314259314319,-0.6515974146458223,1.9093004221038696,-1.5,-0.5,49.04948561426562,17.798484251720925
0.3340536567001817,1.042314259314319,-0.6515974146458223,1.9093004221038696,-1.5,0.125,-3092.511247668045,17.79842572223998
0.3340536567001817,1.042314259314319,-0.6515974146458223,1.9093004221038696,-1.5,0.75,-9297.161513266119,17.79831011518641
0.3340536567001817,1.042314259314319,-0.6515974146458223,1.9093004221038696,-1.5,1.375,-293.2547300745649,17.79847787451948
0.3340536567001817,1.042314259314319,-0.6515974146458223,1.9093004221038696,-1.5,2.0,35.99558686961697,17.798484008524717
0.3340536567001817,1.042314259314319,-0.6515974146458223,1.9093004221038696,-0.875,-0.5,13.572693654373595,17.79848359078252
0.3340536567001817,1.042314259314319,-0.6515974146458223,1.9093004221038696,-0.875,0.125,-583.5223595366579,17.798472466739007
0.3340536567001817,1.042314259314319,-0.6515974146458223,1.9093004221038696,-0.875,0.75,-193.7600096724844,17.798479728131795
0.3340536567001817,1.042314259314319,-0.6515974146458223,1.9093004221038696,-0.875,1.375,-217.24743794075195,17.798479290555257
0.3340536567001817,1.042314259314319,-0.6515974146458223,1.9093004221038696,-0.875,2.0,29.661607874538014,17.798483890521663
0.3340536567001817,1.042314259314319,-0.6515974146458223,1.9093004221038696,-0.25,-0.5,80.31641322737907,17.79848483422851
0.3340536567001817,1.042314259314319,-0.6515974146458223,1.9093004221038696,-0.25,0.125,-263.84920604694935,17.79847842235234
0.3340536567001817,1.042314259314319,-0.6515974146458223,1.9093004221038696,-0.25,0.75,-17.892689872695108,17.79848300457694
0.3340536567001817,1.042314259314319,-0.6515974146458223,1.9093004221038696,-0.25,1.375,-47.257839457118216,17.798482457498775
0.3340536567001817,1.042314259314319,-0.6515974146458223,1.9093004221038696,-0.25,2.0,11.548305216760525,17.798483553067822
0.3340536567001817,1.042314259314319,-0.6515974146458223,1.9093004221038696,0.375,-0.5,758.1969525482165,17.798497463161947
0.3340536567001817,1.042314259314319,-0.6515974146458223,1.9093004221038696,0.375,0.125,237.01409709969514,17.798487753524924
0.3340536567001817,1.042314259314319,-0.6515974146458223,1.9093004221038696,0.375,0.75,408.418516984188,17.79849094679981
0.3340536567001817,1.042314259314319,-0.6515974146458223,1.9093004221038696,0.375,1.375,805.4445535068311,17.798498343380132
0.3340536567001817,1.042314259314319,-0.6515974146458223,1.9093004221038696,0.375,2.0,46.44859946113911,17.798484203266007
0.3340536567001817,1.042314259314319,-0.6515974146458223,1.9093004221038696,1.0,-0.5,24824.597367331087,17.798945717563694
0.3340536567001817,1.042314259314319,-0.6515974146458223,1.9093004221038696,1.0,0.125,18364.507094979563,17.79882541336038
0.3340536567001817,1.042314259314319,-0.6515974146458223,1.9093004221038696,1.0,0.75,23924.239919455555,17.798928951361727
0.3340536567001817,1.042314259314319,-0.6515974146458223,1.9093004221038696,1.0,1.375,53830.913155743714,17.799485714626762
0.3340536567001817,1.042314259314319,-0.6515974146458223,1.9093004221038696,1.0,2.0,178415.79594437135,17.801801743157558
0.5731916605505671,-0.08062259728942567,-8.101727620338075,0.5475373319116299,-1.5,-0.5,-460.07166435683246,17.798474766669237
0.5731916605505671,-0.08062259728942567,-8.101727620338075,0.5475373319116299,-1.5,0.125,-6134.991904301654,17.79836903542486
0.5731916605505671,-0.08062259728942567,-8.101727620338075,0.5475373319116299,-1.5,0.75,-56.30922104995663,17.798482288869803
0.5731916605505671,-0.08062259728942567,-8.101727620338075,0.5475373319116299,-1.5,1.375,16.736680207372626,17.798483649728123
0.5731916605505671,-0.08062259728942567,-8.101727620338075,0.5475373319116299,-1.5,2.0,25.659988679774887,17.79848381597084
0.5731916605505671,-0.08062259728942567,-8.101727620338075,0.5475373319116299,-0.875,-0.5,-57.851932159066294,17.798482260128797
0.5731916605505671,-0.08062259728942567,-8.101727620338075,0.5475373319116299,-0.875,0.125,-1282.2034893121884,17.798459449962095
0.5731916605505671,-0.08062259728942567,-8.101727620338075,0.5475373319116299,-0.875,0.75,-71.22142454977471,17.798482011052535
0.5731916605505671,-0.08062259728942567,-8.101727620338075,0.5475373319116299,-0.875,1.375,-65.18958751121798,17.798482123426847
0.5731916605505671,-0.08062259728942567,-8.101727620338075,0.5475373319116299,-0.875,2.0,31.47657406160889,17.79848392433478
0.5731916605505671,-0.08062259728942567,-8.101727620338075,0.5475373319116299,-0.25,-0.5,9.99422783910535,17.798483524115095
0.5731916605505671,-0.08062259728942567,-8.101727620338075,0.5475373319116299,-0.25,0.125,-419.7737726135468,17.798475517432106
0.5731916605505671,-0.08062259728942567,-8.101727620338075,0.5475373319116299,-0.25,0.75,-36.30568552397314,17.798482661539463
0.5731916605505671,-0.08062259728942567,-8.101727620338075,0.5475373319116299,-0.25,1.375,-39.02162837814562,17.79848261094094
0.5731916605505671,-0.08062259728942567,-8.101727620338075,0.5475373319116299,-0.25,2.0,-15.33369094123509,17.79848305225155
0.5731916605505671,-0.08062259728942567,-8.101727620338075,0.5475373319116299,0.375,-0.5,38.64780443027938,17.79848405793596
0.5731916605505671,-0.08062259728942567,-8.101727620338075,0.5475373319116299,0.375,0.125,-203.16017289660027,17.798479553004476
0.5731916605505671,-0.08062259728942567,-8.101727620338075,0.5475373319116299,0.375,0.75,-17.9250226579005,17.798483003974575
0.5731916605505671,-0.08062259728942567,-8.101727620338075,0.5475373319116299,0.375,1.375,63.36057973624477,17.798484518338814
0.5731916605505671,-0.08062259728942567,-8.101727620338075,0.5475373319116299,0.375,2.0,185.73911629749963,17.798486798266893
0.5731916605505671,-0.08062259728942567,-8.101727620338075,0.5475373319116299,1.0,-0.5,90.61848358320947,17.79848502615756
0.5731916605505671,-0.08062259728942567,-8.101727620338075,0.5475373319116299,1.0,0.125,-113.50791464842047,17.79848122324653
0.5731916605505671,-0.08062259728942567,-8.101727620338075,0.5475373319116299,1.0,0.75,53.64499060071563,17.7984843373359
0.5731916605505671,-0.08062259728942567,-8.101727620338075,0.5475373319116299,1.0,1.375,231.93307670892247,17.798487658865046
0.5731916605505671,-0.08062259728942567,-8.101727620338075,0.5475373319116299,1.0,2.0,896.2306456098889,17.79850003471397
1.8499270654739894,1.5439182484027918,-8.742595487215818,1.2038525600397518,-1.5,-0.5,-1724197.9782769957,17.765833994113418
1.8499270654739894,1.5439182484027918,-8.742595487215818,1.2038525600397518,-1.5,0.125,-17968899.96575559,17.390870338031704
1.8499270654739894,1.5439182484027918,-8.742595487215818,1.2038525600397518,-1.5,0.75,-77469.30489236055,17.79703902881522
1.8499270654739894,1.5439182484027918,-8.742595487215818,1.2038525600397518,-1.5,1.375,18.232011022432403,17.798483677586386
1.8499270654739894,1.5439182484027918,-8.742595487215818,1.2038525600397518,-1.5,2.0,30.235375128616656,17.79848390121104
1.8499270654739894,1.5439182484027918,-8.742595487215818,1.2038525600397518,-0.875,-0.5,-10893.591954934232,17.79828036781541
1.8499270654739894,1.5439182484027918,-8.742595487215818,1.2038525600397518,-0.875,0.125,-114256.73367188586,17.796352446408275
1.8499270654739894,1.5439182484027918,-8.742595487215818,1.2038525600397518,-0.875,0.75,-668.7399016120855,17.79847087910289
1.8499270654739894,1.5439182484027918,-8.742595487215818,1.2038525600397518,-0.875,1.375,-58.02926483935481,17.798482256825057
1.8499270654739894,1.5439182484027918,-8.742595487215818,1.2038525600397518,-0.875,2.0,31.93244650840028,17.798483932827757
1.8499270654739894,1.5439182484027918,-8.742595487215818,1.2038525600397518,-0.25,-0.5,-222.93383395579278,17.798479184616276
1.8499270654739894,1.5439182484027918,-8.742595487215818,1.2038525600397518,-0.25,0.125,-3072.6251926928185,17.798426092741913
1.8499270654739894,1.5439182484027918,-8.742595487215818,1.2038525600397518,-0.25,0.75,-44.69442110777072,17.798482505255745
1.8499270654739894,1.5439182484027918,-8.742595487215818,1.2038525600397518,-0.25,1.375,-24.544006800920577,17.7984828806617
1.8499270654739894,1.5439182484027918,-8.742595487215818,1.2038525600397518,-0.25,2.0,16.583299636474536,17.798483646870615
1.8499270654739894,1.5439182484027918,-8.742595487215818,1.2038525600397518,0.375,-0.5,170.8858568506281,17.798486521549012
1.8499270654739894,1.5439182484027918,-8.742595487215818,1.2038525600397518,0.375,0.125,-261.53771721138344,17.798478465415986
1.8499270654739894,1.5439182484027918,-8.742595487215818,1.2038525600397518,0.375,0.75,56.17037271941696,17.798484384384157
1.8499270654739894,1.5439182484027918,-8.742595487215818,1.2038525600397518,0.375,1.375,219.50357662755488,17.798487427302273
1.8499270654739894,1.5439182484027918,-8.742595487215818,1.2038525600397518,0.375,2.0,666.1086784295603,17.798495747564182
1.8499270654739894,1.5439182484027918,-8.742595487215818,1.2038525600397518,1.0,-0.5,1461.5844122567512,17.798510567121422
1.8499270654739894,1.5439182484027918,-8.742595487215818,1.2038525600397518,1.0,0.125,821.1592900013491,17.79849863614396
1.8499270654739894,1.5439182484027918,-8.742595487215818,1.2038525600397518,1.0,0.75,1181.1696398346608,17.798505343074154
1.8499270654739894,1.5439182484027918,-8.742595487215818,1.2038525600397518,1.0,1.375,3202.9539632757264,17.798543007728775
1.8499270654739894,1.5439182484027918,-8.742595487215818,1.2038525600397518,1.0,2.0,12375.33195341945,17.798713865929052
-0.3923314387327572,1.6550420118452935,-2.770613427773717,0.3446217591909262,-1.5,-0.5,122.0698567825782,17.798485612100944
-0.3923314387327572,1.6550420118452935,-2.770613427773717,0.3446217591909262,-1.5,0.125,-1175.0001175544971,17.79846144722523
-0.3923314387327572,1.6550420118452935,-2.770613427773717,0.3446217591909262,-1.5,0.75,-3251.3947208102154,17.798422762038374
-0.3923314387327572,1.6550420118452935,-2.770613427773717,0.3446217591909262,-1.5,1.375,-23.877721098876844,17.798482893074727
-0.3923314387327572,1.6550420118452935,-2.770613427773717,0.3446217591909262,-1.5,2.0,24.382223053035503,17.798483792165857
-0.3923314387327572,1.6550420118452935,-2.770613427773717,0.3446217591909262,-0.875,-0.5,60.951454925235055,17.79848447345645
-0.3923314387327572,1.6550420118452935,-2.770613427773717,0.3446217591909262,-0.875,0.125,-106.09816376636273,17.79848136129176
-0.3923314387327572,1.6550420118452935,-2.770613427773717,0.3446217591909262,-0.875,0.75,-240.3803954700169,17.798478859582406
-0.3923314387327572,1.6550420118452935,-2.770613427773717,0.3446217591909262,-0.875,1.375,-157.25911084231043,17.7984804081521
-0.3923314387327572,1.6550420118452935,-2.770613427773717,0.3446217591909262,-0.875,2.0,29.852108864473216,17.798483894070728
-0.3923314387327572,1.6550420118452935,-2.770613427773717,0.3446217591909262,-0.25,-0.5,35.887848419914185,17.798484006517533
-0.3923314387327572,1.6550420118452935,-2.770613427773717,0.3446217591909262,-0.25,0.125,-98.85629208991902,17.79848149620934
-0.3923314387327572,1.6550420118452935,-2.770613427773717,0.3446217591909262,-0.25,0.75,-43.22069891710943,17.798482532711468
-0.3923314387327572,1.6550420118452935,-2.770613427773717,0.3446217591909262,-0.25,1.375,-67.85674154743472,17.798482073737244
-0.3923314387327572,1.6550420118452935,-2.770613427773717,0.3446217591909262,-0.25,2.0,-53.838566657184366,17.798482334898573
-0.3923314387327572,1.6550420118452935,-2.770613427773717,0.3446217591909262,0.375,-0.5,26.240145262502708,17.798483826779254
-0.3923314387327572,1.6550420118452935,-2.770613427773717,0.3446217591909262,0.375,0.125,-153.79519733891397,17.798480472685593
-0.3923314387327572,1.6550420118452935,-2.770613427773717,0.3446217591909262,0.375,0.75,-43.710566098618514,17.79848252358515
-0.3923314387327572,1.6550420118452935,-2.770613427773717,0.3446217591909262,0.375,1.375,37.68010122377521,17.798484039907493
-0.3923314387327572,1.6550420118452935,-2.770613427773717,0.3446217591909262,0.375,2.0,-361.52133963277873,17.79847660269294
-0.3923314387327572,1.6550420118452935,-2.770613427773717,0.3446217591909262,1.0,-0.5,31.097614146722094,17.798483917274694
-0.3923314387327572,1.6550420118452935,-2.770613427773717,0.3446217591909262,1.0,0.125,-263.7119957709782,17.798478424908602
-0.3923314387327572,1.6550420118452935,-2.770613427773717,0.3446217591909262,1.0,0.75,-234.7638931353493,17.79847896421928
-0.3923314387327572,1.6550420118452935,-2.770613427773717,0.3446217591909262,1.0,1.375,102.73943195330146,17.798485251972526
-0.3923314387327572,1.6550420118452935,-2.770613427773717,0.3446217591909262,1.0,2.0,146.66586769438763,17.798486070327748
-0.4321304017550254,1.8060149173567739,-6.758034292773939,0.9768268775058457,-1.5,-0.5,143.70571542711124,17.798486015179744
-0.4321304017550254,1.8060149173567739,-6.758034292773939,0.9768268775058457,-1.5,0.125,-1398.0534037347888,17.798457291604198
-0.4321304017550254,1.8060149173567739,-6.758034292773939,0.9768268775058457,-1.5,0.75,-3112.132088453395,17.798425356679182
-0.4321304017550254,1.8060149173567739,-6.758034292773939,0.9768268775058457,-1.5,1.375,15.423841291310543,17.79848362526971
-0.4321304017550254,1.8060149173567739,-6.758034292773939,0.9768268775058457,-1.5,2.0,28.56697480943442,17.79848387012847
-0.4321304017550254,1.8060149173567739,-6.758034292773939,0.9768268775058457,-0.875,-0.5,62.13540649263576,17.798484495513648
-0.4321304017550254,1.8060149173567739,-6.758034292773939,0.9768268775058457,-0.875,0.125,-110.83116251540358,17.79848127311499
-0.4321304017550254,1.8060149173567739,-6.758034292773939,0.9768268775058457,-0.875,0.75,-235.33230922254026,17.798478953629544
-0.4321304017550254,1.8060149173567739,-6.758034292773939,0.9768268775058457,-0.875,1.375,-82.33874192498037,17.79848180393469
-0.4321304017550254,1.8060149173567739,-6.758034292773939,0.9768268775058457,-0.875,2.0,31.41429259102413,17.798483923174466
-0.4321304017550254,1.8060149173567739,-6.758034292773939,0.9768268775058457,-0.25,-0.5,55.550322615006365,17.79848437283253
-0.4321304017550254,1.8060149173567739,-6.758034292773939,0.9768268775058457,-0.25,0.125,-84.56233946031557,17.798481762508615
-0.4321304017550254,1.8060149173567739,-6.758034292773939,0.9768268775058457,-0.25,0.75,-36.39679688323314,17.79848265984204
-0.4321304017550254,1.8060149173567739,-6.758034292773939,0.9768268775058457,-0.25,1.375,-37.49577794967092,17.79848263936782
-0.4321304017550254,1.8060149173567739,-6.758034292773939,0.9768268775058457,-0.25,2.0,-4.718611116962862,17.798483250012367
-0.4321304017550254,1.8060149173567739,-6.758034292773939,0.9768268775058457,0.375,-0.5,119.39526842554996,17.798485562273008
-0.4321304017550254,1.8060149173567739,-6.758034292773939,0.9768268775058457,0.375,0.125,-97.13091713933716,17.798481528353435
-0.4321304017550254,1.8060149173567739,-6.758034292773939,0.9768268775058457,0.375,0.75,11.219562373464115,17.798483546943284
-0.4321304017550254,1.8060149173567739,-6.758034292773939,0.9768268775058457,0.375,1.375,142.6538441470115,17.798485995583253
-0.4321304017550254,1.8060149173567739,-6.758034292773939,0.9768268775058457,0.375,2.0,413.65265116099715,17.79849104431189
-0.4321304017550254,1.8060149173567739,-6.758034292773939,0.9768268775058457,1.0,-0.5,579.6251315609945,17.798494136379393
-0.4321304017550254,1.8060149173567739,-6.758034292773939,0.9768268775058457,1.0,0.125,126.21915502932518,17.79848568940291
-0.4321304017550254,1.8060149173567739,-6.758034292773939,0.9768268775058457,1.0,0.75,251.24143105985462,17.798488018581416
-0.4321304017550254,1.8060149173567739,-6.758034292773939,0.9768268775058457,1.0,1.375,1291.5163831087627,17.798507398805782
-0.4321304017550254,1.8060149173567739,-6.758034292773939,0.9768268775058457,1.0,2.0,4990.799103940168,17.798576313051942
-1.7246979511075,-0.7553366228684595,-7.306501650526521,-1.1834595409581805,-1.5,-0.5,84.53340104936132,17.798484912791604
-1.7246979511075,-0.7553366228684595,-7.306501650526521,-1.1834595409581805,-1.5,0.125,18.3669570785329,17.798483680100453
-1.7246979511075,-0.7553366228684595,-7.306501650526521,-1.1834595409581805,-1.5,0.75,-8.498099586064127,17.79848317959983
-1.7246979511075,-0.7553366228684595,-7.306501650526521,-1.1834595409581805,-1.5,1.375,10.586173783293761,17.79848353514315
-1.7246979511075,-0.7553366228684595,-7.306501650526521,-1.1834595409581805,-1.5,2.0,16.64616400566267,17.79848364804179
-1.7246979511075,-0.7553366228684595,-7.306501650526521,-1.1834595409581805,-0.875,-0.5,63.52398139303864,17.79848452138301
-1.7246979511075,-0.7553366228684595,-7.306501650526521,-1.1834595409581805,-0.875,0.125,9.344025007698063,17.798483512001706
-1.7246979511075,-0.7553366228684595,-7.306501650526521,-1.1834595409581805,-0.875,0.75,-49.59194431885469,17.798482414013957
-1.7246979511075,-0.7553366228684595,-7.306501650526521,-1.1834595409581805,-0.875,1.375,-75.36943909187951,17.798481933774198
-1.7246979511075,-0.7553366228684595,-7.306501650526521,-1.1834595409581805,-0.875,2.0,30.439137354249347,17.798483905007163
-1.7246979511075,-0.7553366228684595,-7.306501650526521,-1.1834595409581805,-0.25,-0.5,17.84707990304851,17.798483670415052
-1.7246979511075,-0.7553366228684595,-7.306501650526521,-1.1834595409581805,-0.25,0.125,-26.045732843511033,17.798482852684273
-1.7246979511075,-0.7553366228684595,-7.306501650526521,-1.1834595409581805,-0.25,0.75,-44.2637221487832,17.798482513279748
-1.7246979511075,-0.7553366228684595,-7.306501650526521,-1.1834595409581805,-0.25,1.375,-58.956212878821304,17.798482239555835
-1.7246979511075,-0.7553366228684595,-7.306501650526521,-1.1834595409581805,-0.25,2.0,-59.51376684574646,17.798482229168496
-1.7246979511075,-0.7553366228684595,-7.306501650526521,-1.1834595409581805,0.375,-0.5,-6.130113782564793,17.798483223715824
-1.7246979511075,-0.7553366228684595,-7.306501650526521,-1.1834595409581805,0.375,0.125,-107.9205753845869,17.798481327339847
-1.7246979511075,-0.7553366228684595,-7.306501650526521,-1.1834595409581805,0.375,0.75,-47.1391278349677,17.798482459710396
-1.7246979511075,-0.7553366228684595,-7.306501650526521,-1.1834595409581805,0.375,1.375,2.1929253287427413,17.798483378775494
-1.7246979511075,-0.7553366228684595,-7.306501650526521,-1.1834595409581805,0.375,2.0,-7.9651062127403165,17.79848318952959
