,a1,a2,a3,a4,b1,b2,b3,b4,X1exp,X2exp,Yexp
0,-0.896606717337614,1.6484919851489912,-0.11097727983279881,-0.8825380442549255,-0.9224610059133012,-1.7036328075327094,7.304867333627178,-0.2649965554894034,-1.0,0.0,6.441517675502357
1,-0.896606717337614,1.6484919851489912,-0.11097727983279881,-0.8825380442549255,-0.9224610059133012,-1.7036328075327094,7.304867333627178,-0.2649965554894034,-1.0,0.375,-345.09479584657345
2,-0.896606717337614,1.6484919851489912,-0.11097727983279881,-0.8825380442549255,-0.9224610059133012,-1.7036328075327094,7.304867333627178,-0.2649965554894034,-1.0,0.75,-476.56210637537816
3,-0.896606717337614,1.6484919851489912,-0.11097727983279881,-0.8825380442549255,-0.9224610059133012,-1.7036328075327094,7.304867333627178,-0.2649965554894034,-1.0,1.125,-275.9405821012647
4,-0.896606717337614,1.6484919851489912,-0.11097727983279881,-0.8825380442549255,-0.9224610059133012,-1.7036328075327094,7.304867333627178,-0.2649965554894034,-1.0,1.5,-147.60927743205917
5,-0.896606717337614,1.6484919851489912,-0.11097727983279881,-0.8825380442549255,-0.9224610059133012,-1.7036328075327094,7.304867333627178,-0.2649965554894034,-0.625,0.0,1.549782588761282
6,-0.896606717337614,1.6484919851489912,-0.11097727983279881,-0.8825380442549255,-0.9224610059133012,-1.7036328075327094,7.304867333627178,-0.2649965554894034,-0.625,0.375,-132.21279718385352
7,-0.896606717337614,1.6484919851489912,-0.11097727983279881,-0.8825380442549255,-0.9224610059133012,-1.7036328075327094,7.304867333627178,-0.2649965554894034,-0.625,0.75,-127.70628860155233
8,-0.896606717337614,1.6484919851489912,-0.11097727983279881,-0.8825380442549255,-0.9224610059133012,-1.7036328075327094,7.304867333627178,-0.2649965554894034,-0.625,1.125,-90.03649900710668
9,-0.896606717337614,1.6484919851489912,-0.11097727983279881,-0.8825380442549255,-0.9224610059133012,-1.7036328075327094,7.304867333627178,-0.2649965554894034,-0.625,1.5,-154.71243679913874
10,-0.896606717337614,1.6484919851489912,-0.11097727983279881,-0.8825380442549255,-0.9224610059133012,-1.7036328075327094,7.304867333627178,-0.2649965554894034,-0.25,0.0,-34.19734224488033
11,-0.896606717337614,1.6484919851489912,-0.11097727983279881,-0.8825380442549255,-0.9224610059133012,-1.7036328075327094,7.304867333627178,-0.2649965554894034,-0.25,0.375,-94.92458558474945
12,-0.896606717337614,1.6484919851489912,-0.11097727983279881,-0.8825380442549255,-0.9224610059133012,-1.7036328075327094,7.304867333627178,-0.2649965554894034,-0.25,0.75,-57.50716501413511
13,-0.896606717337614,1.6484919851489912,-0.11097727983279881,-0.8825380442549255,-0.9224610059133012,-1.7036328075327094,7.304867333627178,-0.2649965554894034,-0.25,1.125,-28.02901172827896
14,-0.896606717337614,1.6484919851489912,-0.11097727983279881,-0.8825380442549255,-0.9224610059133012,-1.7036328075327094,7.304867333627178,-0.2649965554894034,-0.25,1.5,-158.98484374111678
15,-0.896606717337614,1.6484919851489912,-0.11097727983279881,-0.8825380442549255,-0.9224610059133012,-1.7036328075327094,7.304867333627178,-0.2649965554894034,0.125,0.0,-96.72025725804477
16,-0.896606717337614,1.6484919851489912,-0.11097727983279881,-0.8825380442549255,-0.9224610059133012,-1.7036328075327094,7.304867333627178,-0.2649965554894034,0.125,0.375,-115.75067700543444
17,-0.896606717337614,1.6484919851489912,-0.11097727983279881,-0.8825380442549255,-0.9224610059133012,-1.7036328075327094,7.304867333627178,-0.2649965554894034,0.125,0.75,-47.351855862457626
18,-0.896606717337614,1.6484919851489912,-0.11097727983279881,-0.8825380442549255,-0.9224610059133012,-1.7036328075327094,7.304867333627178,-0.2649965554894034,0.125,1.125,-8.804979453667885
19,-0.896606717337614,1.6484919851489912,-0.11097727983279881,-0.8825380442549255,-0.9224610059133012,-1.7036328075327094,7.304867333627178,-0.2649965554894034,0.125,1.5,-157.75354222326888
20,-0.896606717337614,1.6484919851489912,-0.11097727983279881,-0.8825380442549255,-0.9224610059133012,-1.7036328075327094,7.304867333627178,-0.2649965554894034,0.5,0.0,-172.64444434658319
21,-0.896606717337614,1.6484919851489912,-0.11097727983279881,-0.8825380442549255,-0.9224610059133012,-1.7036328075327094,7.304867333627178,-0.2649965554894034,0.5,0.375,-186.7662916621845
22,-0.896606717337614,1.6484919851489912,-0.11097727983279881,-0.8825380442549255,-0.9224610059133012,-1.7036328075327094,7.304867333627178,-0.2649965554894034,0.5,0.75,-63.777685211198154
23,-0.896606717337614,1.6484919851489912,-0.11097727983279881,-0.8825380442549255,-0.9224610059133012,-1.7036328075327094,7.304867333627178,-0.2649965554894034,0.5,1.125,-3.744517605777264
24,-0.896606717337614,1.6484919851489912,-0.11097727983279881,-0.8825380442549255,-0.9224610059133012,-1.7036328075327094,7.304867333627178,-0.2649965554894034,0.5,1.5,-150.13504915483847
25,-0.896606717337614,1.6484919851489912,-0.11097727983279881,-0.8825380442549255,-0.9224610059133012,-1.7036328075327094,7.304867333627178,-0.2649965554894034,-0.558,1.442,-156.7103559748844
26,-0.896606717337614,1.6484919851489912,-0.11097727983279881,-0.8825380442549255,-0.9224610059133012,-1.7036328075327094,7.304867333627178,-0.2649965554894034,-0.05,0.467,-102.82895381260714
27,-0.896606717337614,1.6484919851489912,-0.11097727983279881,-0.8825380442549255,-0.9224610059133012,-1.7036328075327094,7.304867333627178,-0.2649965554894034,0.623,0.028,-205.8080420972822
28,-0.896606717337614,1.6484919851489912,-0.11097727983279881,-0.8825380442549255,-0.9224610059133012,-1.7036328075327094,7.304867333627178,-0.2649965554894034,-0.82,0.62,-302.9774354830631
29,-0.896606717337614,1.6484919851489912,-0.11097727983279881,-0.8825380442549255,-0.9224610059133012,-1.7036328075327094,7.304867333627178,-0.2649965554894034,0.22,0.3,-129.60398475788972
30,-0.8035400856098662,-0.47688906218574445,-5.705629316419786,0.7693098877487721,-0.8033991667272564,-1.3736512365510674,8.09271760933973,-1.6960309906062028,-1.0,0.0,19.596908272934463
31,-0.8035400856098662,-0.47688906218574445,-5.705629316419786,0.7693098877487721,-0.8033991667272564,-1.3736512365510674,8.09271760933973,-1.6960309906062028,-1.0,0.375,-29.632457099381824
32,-0.8035400856098662,-0.47688906218574445,-5.705629316419786,0.7693098877487721,-0.8033991667272564,-1.3736512365510674,8.09271760933973,-1.6960309906062028,-1.0,0.75,-53.195077366247446
33,-0.8035400856098662,-0.47688906218574445,-5.705629316419786,0.7693098877487721,-0.8033991667272564,-1.3736512365510674,8.09271760933973,-1.6960309906062028,-1.0,1.125,-62.424263606132854
34,-0.8035400856098662,-0.47688906218574445,-5.705629316419786,0.7693098877487721,-0.8033991667272564,-1.3736512365510674,8.09271760933973,-1.6960309906062028,-1.0,1.5,-22.9713757903559
35,-0.8035400856098662,-0.47688906218574445,-5.705629316419786,0.7693098877487721,-0.8033991667272564,-1.3736512365510674,8.09271760933973,-1.6960309906062028,-0.625,0.0,35.178910113433034
36,-0.8035400856098662,-0.47688906218574445,-5.705629316419786,0.7693098877487721,-0.8033991667272564,-1.3736512365510674,8.09271760933973,-1.6960309906062028,-0.625,0.375,-40.789572083706446
37,-0.8035400856098662,-0.47688906218574445,-5.705629316419786,0.7693098877487721,-0.8033991667272564,-1.3736512365510674,8.09271760933973,-1.6960309906062028,-0.625,0.75,-43.401792878034954
38,-0.8035400856098662,-0.47688906218574445,-5.705629316419786,0.7693098877487721,-0.8033991667272564,-1.3736512365510674,8.09271760933973,-1.6960309906062028,-0.625,1.125,-78.34712916258351
39,-0.8035400856098662,-0.47688906218574445,-5.705629316419786,0.7693098877487721,-0.8033991667272564,-1.3736512365510674,8.09271760933973,-1.6960309906062028,-0.625,1.5,-141.0225763561437
40,-0.8035400856098662,-0.47688906218574445,-5.705629316419786,0.7693098877487721,-0.8033991667272564,-1.3736512365510674,8.09271760933973,-1.6960309906062028,-0.25,0.0,102.44130479758837
41,-0.8035400856098662,-0.47688906218574445,-5.705629316419786,0.7693098877487721,-0.8033991667272564,-1.3736512365510674,8.09271760933973,-1.6960309906062028,-0.25,0.375,-32.58322198864107
42,-0.8035400856098662,-0.47688906218574445,-5.705629316419786,0.7693098877487721,-0.8033991667272564,-1.3736512365510674,8.09271760933973,-1.6960309906062028,-0.25,0.75,-24.522587951293545
43,-0.8035400856098662,-0.47688906218574445,-5.705629316419786,0.7693098877487721,-0.8033991667272564,-1.3736512365510674,8.09271760933973,-1.6960309906062028,-0.25,1.125,-4.822045010160277
44,-0.8035400856098662,-0.47688906218574445,-5.705629316419786,0.7693098877487721,-0.8033991667272564,-1.3736512365510674,8.09271760933973,-1.6960309906062028,-0.25,1.5,-104.4330952311692
45,-0.8035400856098662,-0.47688906218574445,-5.705629316419786,0.7693098877487721,-0.8033991667272564,-1.3736512365510674,8.09271760933973,-1.6960309906062028,0.125,0.0,422.03133098380397
46,-0.8035400856098662,-0.47688906218574445,-5.705629316419786,0.7693098877487721,-0.8033991667272564,-1.3736512365510674,8.09271760933973,-1.6960309906062028,0.125,0.375,50.80504075457954
47,-0.8035400856098662,-0.47688906218574445,-5.705629316419786,0.7693098877487721,-0.8033991667272564,-1.3736512365510674,8.09271760933973,-1.6960309906062028,0.125,0.75,15.283424030740733
