,Run Number,BO Iter,Best Error,Exploration Bias,Max EI,Theta Max EI,Min Obj,Min Obj Act,Theta Min Obj,Min Obj Cum.,Theta Min Obj Cum.,Time/Iter,Sep Fact,BO Method,Max Evals,Total Run Time
19,0,19,-17.146506496595983,0.81,0.72939910693562,[ 1.00005527 -0.99999429],-20.0483141726701,-16.93636447176395,[ 1.00006639 -0.99999887],-16.93636447176395,[ 1.00006639 -0.99999887],22.305562257766724,0.7,B2,100,2230.5562257766724
20,0,20,-17.26840815534675,0.8,0.758843345965243,[ 1.00005215 -0.99999456],-20.165816514697635,-17.05217732357049,[ 1.00006265 -0.99999889],-17.05217732357049,[ 1.00006265 -0.99999889],46.76519203186035,0.7,B2,100,4676.519203186035
21,0,21,-17.383983118075534,0.79,0.7922116253740406,[ 1.00004935 -0.99999481],-20.277251138067605,-17.16181009196009,[ 1.00005931 -0.99999891],-17.16181009196009,[ 1.00005931 -0.99999891],28.19229817390442,0.7,B2,100,2819.229817390442
22,0,22,-17.493637607623405,0.78,0.8297303974153971,[ 1.00004683 -0.99999503],-20.383213420975785,-17.266161423778847,[ 1.00005629 -0.99999893],-17.266161423778847,[ 1.00005629 -0.99999893],31.398027420043945,0.7,B2,100,3139.8027420043945
23,0,23,-17.597648377850785,0.77,0.8716988570728377,[ 1.00004455 -0.99999523],-20.4842150316101,-17.365616006879005,[ 1.00005356 -0.99999895],-17.365616006879005,[ 1.00005356 -0.99999895],88.61421704292297,0.7,B2,100,8861.421704292297
24,0,24,-17.69706683505436,0.76,0.9181828737851008,[ 1.00004248 -0.99999542],-20.580697089273656,-17.46062281007845,[ 1.00005107 -0.99999897],-17.46062281007845,[ 1.00005107 -0.99999897],22.9919855594635,0.7,B2,100,2299.19855594635
25,0,25,-17.791469366883327,0.75,0.9697771347194202,[ 1.00004059 -0.99999559],-20.673050337354333,-17.551606621467577,[ 1.0000488  -0.99999899],-17.551606621467577,[ 1.0000488  -0.99999899],54.73278594017029,0.7,B2,100,5473.278594017029
26,0,26,-17.882014672429175,0.74,1.026555704773742,[ 1.00003884 -0.99999575],-20.761611875374342,-17.638771204698816,[ 1.00004672 -0.99999901],-17.638771204698816,[ 1.00004672 -0.99999901],37.80262994766235,0.7,B2,100,3780.2629947662354
27,0,27,-17.969794217522942,0.73,1.0885998552729523,[ 1.00003724 -0.9999959 ],-20.846674535313593,-17.722340995499437,[ 1.0000448  -0.99999903],-17.722340995499437,[ 1.0000448  -0.99999903],24.804279088974,0.7,B2,100,2480.4279088974
28,0,28,-18.05311086107376,0.72,1.1571243644154159,[ 1.00003576 -0.99999603],-20.928511399896205,-17.803129336452233,[ 1.00004303 -0.99999905],-17.803129336452233,[ 1.00004303 -0.99999905],69.99123191833496,0.7,B2,100,6999.123191833496
29,0,29,-18.13357272303923,0.71,1.232095651857371,[ 1.0000344  -0.99999616],-21.007354438161336,-17.880778076531552,[ 1.00004139 -0.99999906],-17.880778076531552,[ 1.00004139 -0.99999906],38.379549741744995,0.7,B2,100,3837.9549741744995
30,0,30,-18.210823620383252,0.7,1.3143137470136455,[ 1.00003313 -0.99999628],-21.083413513828845,-17.955664127285726,[ 1.00003986 -0.99999908],-17.955664127285726,[ 1.00003986 -0.99999908],42.13592767715454,0.7,B2,100,4213.592767715454
31,0,31,-18.285546201606877,0.69,1.4041787151327916,[ 1.00003195 -0.99999639],-21.15688276125298,-18.028008104836214,[ 1.00003845 -0.9999991 ],-18.028008104836214,[ 1.00003845 -0.9999991 ],41.64353680610657,0.7,B2,100,4164.353680610657
32,0,32,-18.35788461073556,0.6799999999999999,1.5023715406879836,[ 1.00003084 -0.9999965 ],-21.227926770954177,-18.097968887629484,[ 1.00003712 -0.99999911],-18.097968887629484,[ 1.00003712 -0.99999911],77.21346163749695,0.7,B2,100,7721.346163749695
33,0,33,-18.427609902848303,0.6699999999999999,1.6098349012069466,[ 1.00002981 -0.9999966 ],-21.29670446539806,-18.165556927184173,[ 1.00003589 -0.99999913],-18.165556927184173,[ 1.00003589 -0.99999913],40.50201201438904,0.7,B2,100,4050.201201438904
34,0,34,-18.495339280449624,0.6599999999999999,1.7271424972214255,[ 1.00002885 -0.99999669],-21.36335083181137,-18.23132288136578,[ 1.00003473 -0.99999914],-18.23132288136578,[ 1.00003473 -0.99999914],39.11964535713196,0.7,B2,100,3911.964535713196
35,0,35,-18.56061069767966,0.65,1.8555288647581043,[ 1.00002794 -0.99999678],-21.428000073284316,-18.294984037631465,[ 1.00003364 -0.99999916],-18.294984037631465,[ 1.00003364 -0.99999916],59.378838777542114,0.7,B2,100,5937.883877754211
36,0,36,-18.623861206661086,0.64,1.9958160462907997,[ 1.00002709 -0.99999686],-21.490768130811066,-18.356885878551676,[ 1.00003261 -0.99999917],-18.356885878551676,[ 1.00003261 -0.99999917],48.410439252853394,0.7,B2,100,4841.043925285339
37,0,37,-18.685872953999453,0.63,2.148637262292403,[ 1.00002628 -0.99999694],-21.55175521299687,-18.416996626267792,[ 1.00003165 -0.99999918],-18.416996626267792,[ 1.00003165 -0.99999918],57.145731925964355,0.7,B2,100,5714.573192596436
38,0,38,-18.745774085580628,0.62,2.315786984944267,[ 1.00002552 -0.99999702],-21.61106204341225,-18.475221461179867,[ 1.00003074 -0.9999992 ],-18.475221461179867,[ 1.00003074 -0.9999992 ],41.63387584686279,0.7,B2,100,4163.387584686279
39,0,39,-18.804028279399446,0.61,2.4983055210699683,[ 1.0000248  -0.99999709],-21.668780256438545,-18.53208166140205,[ 1.00002987 -0.99999921],-18.53208166140205,[ 1.00002987 -0.99999921],48.37730646133423,0.7,B2,100,4837.730646133423
40,0,40,-18.860890020966327,0.6,2.697441222784024,[ 1.00002412 -0.99999717],-21.724991976663482,-18.58713623211287,[ 1.00002906 -0.99999922],-18.58713623211287,[ 1.00002906 -0.99999922],47.624467611312866,0.7,B2,100,4762.446761131287
41,0,41,-18.91612260839739,0.5900000000000001,2.914932266573614,[ 1.00002348 -0.99999722],-21.779774960585733,-18.64137852859311,[ 1.00002828 -0.99999923],-18.64137852859311,[ 1.00002828 -0.99999923],32.67667889595032,0.7,B2,100,3267.6678895950317
42,0,42,-18.969551521036756,0.5800000000000001,3.1526314689270682,[ 1.00002287 -0.99999728],-21.833199016118105,-18.69393351067895,[ 1.00002755 -0.99999924],-18.69393351067895,[ 1.00002755 -0.99999924],47.92853116989136,0.7,B2,100,4792.853116989136
43,0,43,-19.0216720046781,0.5700000000000001,3.411919059191396,[ 1.00002229 -0.99999734],-21.885326299912755,-18.74541272709202,[ 1.00002685 -0.99999925],-18.74541272709202,[ 1.00002685 -0.99999925],54.32690930366516,0.7,B2,100,5432.690930366516
44,0,44,-19.07316652974956,0.56,3.694001459486506,[ 1.00002174 -0.9999974 ],-21.93621950760805,-18.795466845900222,[ 1.00002618 -0.99999926],-18.795466845900222,[ 1.00002618 -0.99999926],126.82846689224243,0.7,B2,100,12682.846689224243
45,0,45,-19.1229230043446,0.55,4.001953908667563,[ 1.0000212  -0.99999745],-21.985938290767795,-18.844388714068383,[ 1.00002555 -0.99999927],-18.844388714068383,[ 1.00002555 -0.99999927],43.77434754371643,0.7,B2,100,4377.434754371643
46,0,46,-19.172487959267066,0.54,4.3362081370810905,[ 1.0000207 -0.9999975],-22.034531655363537,-18.892399387922143,[ 1.00002494 -0.99999928],-18.892399387922143,[ 1.00002494 -0.99999928],45.172449827194214,0.7,B2,100,4517.244982719421
47,0,47,-19.21979473172035,0.53,4.701205676119537,[ 1.00002022 -0.99999755],-22.082053956543078,-18.939285890365678,[ 1.00002436 -0.99999929],-18.939285890365678,[ 1.00002436 -0.99999929],41.07701516151428,0.7,B2,100,4107.701516151428
48,0,48,-19.26643309545251,0.52,5.097351527500654,[ 1.00001976 -0.9999976 ],-22.12854900614376,-18.984886414378515,[ 1.00002382 -0.9999993 ],-18.984886414378515,[ 1.00002382 -0.9999993 ],119.83511424064636,0.7,B2,100,11983.511424064636
49,0,49,-19.311908411075326,0.51,5.527406776895572,[ 1.00001932 -0.99999765],-22.174062191525223,-19.02908704550167,[ 1.00002329 -0.99999931],-19.02908704550167,[ 1.00002329 -0.99999931],39.92063903808594,0.7,B2,100,3992.0639038085938
50,0,50,-19.357315896411528,0.0,52.20347369141019,[ 1.0000189  -0.99999769],-22.21862945447739,-19.073475942075316,[ 1.00002278 -0.99999932],-19.073475942075316,[ 1.00002278 -0.99999932],56.88286566734314,0.7,B2,100,5688.286566734314
51,0,51,-19.400091474757865,0.0,52.20739759656989,[ 1.00001849 -0.99999773],-22.262294847425675,-19.116145886216216,[ 1.0000223  -0.99999933],-19.116145886216216,[ 1.0000223  -0.99999933],72.24862051010132,0.7,B2,100,7224.862051010132
52,0,52,-19.44372273021003,0.0,52.211170502661474,[ 1.00001811 -0.99999777],-22.305089343001217,-19.158578044905155,[ 1.00002183 -0.99999933],-19.158578044905155,[ 1.00002183 -0.99999933],68.35356211662292,0.7,B2,100,6835.3562116622925
53,0,53,-19.485919522929304,0.0,52.21480096228077,[ 1.00001777 -0.9999978 ],-22.34704412190736,-19.199971654953142,[ 1.00002138 -0.99999935],-19.199971654953142,[ 1.00002138 -0.99999935],65.40079665184021,0.7,B2,100,6540.079665184021
54,0,54,-19.522619445456595,0.0,52.21829689462601,[ 1.00001737 -0.99999785],-22.388207369550692,-19.239924336950427,[ 1.00002096 -0.99999935],-19.239924336950427,[ 1.00002096 -0.99999935],84.20788335800171,0.7,B2,100,8420.78833580017
55,0,55,-19.5679847432248,0.0,52.22166564146468,[ 1.00001704 -0.99999789],-22.42859037465006,-19.279930573185105,[ 1.00002054 -0.99999936],-19.279930573185105,[ 1.00002054 -0.99999936],107.93223237991333,0.7,B2,100,10793.223237991333
56,0,56,-19.606156190654183,0.0,52.2249140207209,[ 1.00001671 -0.99999792],-22.468226220783702,-19.31930109816762,[ 1.00002014 -0.99999937],-19.31930109816762,[ 1.00002014 -0.99999937],66.43558549880981,0.7,B2,100,6643.558549880981
57,0,57,-19.64536581698892,0.0,52.22804837100819,[ 1.0000164  -0.99999795],-22.50714877988762,-19.35763671817329,[ 1.00001976 -0.99999938],-19.35763671817329,[ 1.00001976 -0.99999938],51.862006425857544,0.7,B2,100,5186.200642585754
58,0,58,-19.682843870309913,0.0,52.231074593631995,[ 1.00001608 -0.99999799],-22.54538393335188,-19.39533142633831,[ 1.00001939 -0.99999938],-19.39533142633831,[ 1.00001939 -0.99999938],103.77390241622925,0.7,B2,100,10377.390241622925
59,0,59,-19.72165948703031,0.0,52.23399818919935,[ 1.00001579 -0.99999802],-22.582930415548194,-19.43224971010547,[ 1.00001904 -0.99999939],-19.43224971010547,[ 1.00001904 -0.99999939],84.96416401863098,0.7,B2,100,8496.416401863098
60,0,60,-19.75773860394877,0.0,52.23682429254048,[ 1.00001549 -0.99999805],-22.619851793888813,-19.46892885276316,[ 1.00001869 -0.9999994 ],-19.46892885276316,[ 1.00001869 -0.9999994 ],109.53665781021118,0.7,B2,100,10953.665781021118
61,0,61,-19.795179247494307,0.0,52.23955770035346,[ 1.00001522 -0.99999808],-22.656147515493792,-19.50448523860777,[ 1.00001836 -0.9999994 ],-19.50448523860777,[ 1.00001836 -0.9999994 ],81.41482043266296,0.7,B2,100,8141.482043266296
62,0,62,-19.82995467776627,0.0,52.24220282909853,[ 1.00001575 -0.99999841],-22.691835129680918,-19.539492020388913,[ 1.00001804 -0.99999941],-19.539492020388913,[ 1.00001804 -0.99999941],52.50466442108154,0.7,B2,100,5250.466442108154
63,0,63,-19.82995467776627,0.0,52.2447641045432,[ 1.0000147  -0.99999814],-22.727244754369192,-19.57417424063633,[ 1.00001773 -0.99999941],-19.57417424063633,[ 1.00001773 -0.99999941],76.95759916305542,0.7,B2,100,7695.759916305542
64,0,64,-19.899443192224144,0.0,52.24724523217182,[ 1.00001445 -0.99999816],-22.761788405527227,-19.607745948008564,[ 1.00001743 -0.99999942],-19.607745948008564,[ 1.00001743 -0.99999942],95.35197687149048,0.7,B2,100,9535.197687149048
65,0,65,-19.933892409853968,0.0,52.24964999057313,[ 1.0000142  -0.99999819],-22.795784433896994,-19.641445640990387,[ 1.00001714 -0.99999943],-19.641445640990387,[ 1.00001714 -0.99999943],73.46940922737122,0.7,B2,100,7346.940922737122
66,0,66,-19.96780684127949,0.0,52.251981852875005,[ 1.00001398 -0.99999822],-22.82924986241657,-19.67422885888723,[ 1.00001686 -0.99999943],-19.67422885888723,[ 1.00001686 -0.99999943],83.51728677749634,0.7,B2,100,8351.728677749634
67,0,67,-19.999103658218257,0.0,52.25424408441188,[ 1.00001376 -0.99999824],-22.862202055604687,-19.707135535731695,[ 1.00001659 -0.99999944],-19.707135535731695,[ 1.00001659 -0.99999944],99.91301894187927,0.7,B2,100,9991.301894187927
68,0,68,-20.031068766996732,0.0,52.2564397583034,[ 1.00001353 -0.99999826],-22.894657046362934,-19.738246743303744,[ 1.00001633 -0.99999944],-19.738246743303744,[ 1.00001633 -0.99999944],112.03001284599304,0.7,B2,100,11203.001284599304
69,0,69,-20.063778253646955,0.0,52.25857176952749,[ 1.00001331 -0.99999829],-22.926627844749703,-19.76975370229682,[ 1.00001608 -0.99999945],-19.76975370229682,[ 1.00001608 -0.99999945],105.7481780052185,0.7,B2,100,10574.81780052185
70,0,70,-20.096410286708856,0.0,52.260642847490715,[ 1.00001311 -0.99999831],-22.958125702845056,-19.801708512181754,[ 1.00001582 -0.99999946],-19.801708512181754,[ 1.00001582 -0.99999946],73.72139501571655,0.7,B2,100,7372.139501571655
71,0,71,-20.12713895464412,0.0,52.26265556791632,[ 1.0000129  -0.99999833],-22.98918266851122,-19.831433686750074,[ 1.00001559 -0.99999946],-19.831433686750074,[ 1.00001559 -0.99999946],76.05951261520386,0.7,B2,100,7605.951261520386
72,0,72,-20.159347993308945,0.0,52.264612363219776,[ 1.00001271 -0.99999835],-23.01978761580466,-19.862321894272714,[ 1.00001535 -0.99999946],-19.862321894272714,[ 1.00001535 -0.99999946],109.77972388267517,0.7,B2,100,10977.972388267517
73,0,73,-20.18889422064655,0.0,52.266515532607755,[ 1.00001251 -0.99999838],-23.049949760191613,-19.891624840456405,[ 1.00001512 -0.99999947],-19.891624840456405,[ 1.00001512 -0.99999947],48.41387963294983,0.7,B2,100,4841.387963294983
74,0,74,-20.21999279186913,0.0,52.26836718230247,[ 1.00001312 -0.99999869],-23.079695185019887,-19.921400154083724,[ 1.0000149  -0.99999947],-19.921400154083724,[ 1.0000149  -0.99999947],83.28874707221985,0.7,B2,100,8328.874707221985
75,0,75,-20.21999279186913,0.0,52.27016958380887,[ 1.00001216 -0.99999842],-23.109352034933885,-19.950314513519178,[ 1.00001469 -0.99999948],-19.950314513519178,[ 1.00001469 -0.99999948],68.15507745742798,0.7,B2,100,6815.507745742798
76,0,76,-20.275377498422216,0.0,52.27192446740192,[ 1.00001199 -0.99999844],-23.138307862835614,-19.978477494592678,[ 1.00001448 -0.99999949],-19.978477494592678,[ 1.00001448 -0.99999949],82.56429815292358,0.7,B2,100,8256.429815292358
77,0,77,-20.30431161159697,0.0,52.27363372841864,[ 1.00001233 -0.99999864],-23.16686243683422,-20.007217064559047,[ 1.00001427 -0.99999949],-20.007217064559047,[ 1.00001427 -0.99999949],53.298102617263794,0.7,B2,100,5329.810261726379
78,0,78,-20.30431161159697,0.0,52.27529921375644,[ 1.00001166 -0.99999847],-23.195263889508812,-20.034842621702,[ 1.00001408 -0.99999949],-20.034842621702,[ 1.00001408 -0.99999949],99.27424311637878,0.7,B2,100,9927.424311637878
79,0,79,-20.3590332905105,0.0,52.27692249160349,[ 1.0000115  -0.99999849],-23.223077275707528,-20.062597263824937,[ 1.00001388 -0.9999995 ],-20.062597263824937,[ 1.00001388 -0.9999995 ],99.98980474472046,0.7,B2,100,9998.980474472046
80,0,80,-20.386258956373847,0.0,52.27850517785717,[ 1.00001135 -0.99999851],-23.25056277014972,-20.08900110773307,[ 1.0000137 -0.9999995],-20.08900110773307,[ 1.0000137 -0.9999995],134.86100220680237,0.7,B2,100,13486.100220680237
81,0,81,-20.412420814105232,0.0,52.28004877629523,[ 1.0000112  -0.99999853],-23.277683845261617,-20.1164111926681,[ 1.00001351 -0.99999951],-20.1164111926681,[ 1.00001351 -0.99999951],78.55837082862854,0.7,B2,100,7855.837082862854
82,0,82,-20.438934189427616,0.0,52.28155471747429,[ 1.00001105 -0.99999854],-23.30447477146712,-20.143005930662053,[ 1.00001334 -0.99999951],-20.143005930662053,[ 1.00001334 -0.99999951],86.69246244430542,0.7,B2,100,8669.246244430542
83,0,83,-20.465207518847567,0.0,52.28302436272959,[ 1.0000109  -0.99999856],-23.33093293404471,-20.16904324190621,[ 1.00001316 -0.99999951],-20.16904324190621,[ 1.00001316 -0.99999951],132.5853729248047,0.7,B2,100,13258.537292480469
84,0,84,-20.492646159350905,0.0,52.28445900879147,[ 1.00001076 -0.99999857],-23.357066648176904,-20.19455877569392,[ 1.000013   -0.99999952],-20.19455877569392,[ 1.000013   -0.99999952],72.1136691570282,0.7,B2,100,7211.36691570282
85,0,85,-20.51823730452741,0.0,52.2858598912634,[ 1.00001062 -0.99999859],-23.382887459908744,-20.219633618610306,[ 1.00001283 -0.99999952],-20.219633618610306,[ 1.00001283 -0.99999952],68.59708881378174,0.7,B2,100,6859.708881378174
86,0,86,-20.544186537029894,0.0,52.287228162563125,[ 1.00001097 -0.99999878],-23.40839549272275,-20.24537732916741,[ 1.00001267 -0.99999953],-20.24537732916741,[ 1.00001267 -0.99999953],61.109620332717896,0.7,B2,100,6110.96203327179
87,0,87,-20.544186537029894,0.0,52.28856502689044,[ 1.00001035 -0.99999862],-23.4337867617986,-20.269830298615716,[ 1.00001252 -0.99999953],-20.269830298615716,[ 1.00001252 -0.99999953],57.506189584732056,0.7,B2,100,5750.618958473206
88,0,88,-20.594763165124647,0.0,52.28987147296638,[ 1.00001023 -0.99999863],-23.458676541331123,-20.293777368194995,[ 1.00001237 -0.99999953],-20.293777368194995,[ 1.00001237 -0.99999953],83.30095601081848,0.7,B2,100,8330.095601081848
89,0,89,-20.61849884147377,0.0,52.29114855604493,[ 1.00001011 -0.99999865],-23.483338204832346,-20.31911930089916,[ 1.00001221 -0.99999954],-20.31911930089916,[ 1.00001221 -0.99999954],70.94114685058594,0.7,B2,100,7094.114685058594
90,0,90,-20.6432338205717,0.0,52.29239725333545,[ 1.00001    -0.99999866],-23.50767407409366,-20.342898552956232,[ 1.00001207 -0.99999954],-20.342898552956232,[ 1.00001207 -0.99999954],64.40953159332275,0.7,B2,100,6440.953159332275
91,0,91,-20.664334131334254,0.0,52.29361850176413,[ 1.00000986 -0.99999868],-23.53176098678977,-20.3657638968099,[ 1.00001193 -0.99999955],-20.3657638968099,[ 1.00001193 -0.99999955],118.44429326057434,0.7,B2,100,11844.429326057434
92,0,92,-20.69172014851282,0.0,52.29481319605482,[ 1.00000975 -0.99999869],-23.55560291365163,-20.388730598140196,[ 1.00001179 -0.99999955],-20.388730598140196,[ 1.00001179 -0.99999955],76.94310474395752,0.7,B2,100,7694.310474395752
93,0,93,-20.71422951209667,0.0,52.295982193570936,[ 1.00000965 -0.9999987 ],-23.57915825585253,-20.412438163204033,[ 1.00001165 -0.99999955],-20.412438163204033,[ 1.00001165 -0.99999955],93.934335231781,0.7,B2,100,9393.4335231781
94,0,94,-20.734219820400984,0.0,52.29712629059525,[ 1.00001    -0.99999888],-23.602442702717994,-20.43494899867925,[ 1.00001152 -0.99999956],-20.43494899867925,[ 1.00001152 -0.99999956],99.65638709068298,0.7,B2,100,9965.638709068298
95,0,95,-20.734219820400984,0.0,52.29824634709506,[ 1.00000943 -0.99999873],-23.62566712454241,-20.45787689371194,[ 1.00001139 -0.99999956],-20.45787689371194,[ 1.00001139 -0.99999956],71.74756002426147,0.7,B2,100,7174.7560024261475
96,0,96,-20.78035667784842,0.0,52.2993430395325,[ 1.00000933 -0.99999874],-23.64845205227376,-20.481964807964296,[ 1.00001125 -0.99999956],-20.481964807964296,[ 1.00001125 -0.99999956],101.33125162124634,0.7,B2,100,10133.125162124634
97,0,97,-20.80240054481925,0.0,52.3004171154839,[ 1.00000921 -0.99999875],-23.671016934071723,-20.502571952036767,[ 1.00001114 -0.99999957],-20.502571952036767,[ 1.00001114 -0.99999957],116.86297011375427,0.7,B2,100,11686.297011375427
98,0,98,-20.82626753002839,0.0,52.30146926753364,[ 1.00000912 -0.99999876],-23.69333884066987,-20.525691325402356,[ 1.00001101 -0.99999957],-20.525691325402356,[ 1.00001101 -0.99999957],78.18352389335632,0.7,B2,100,7818.352389335632
99,0,99,-20.847344355576187,0.0,52.302500125626324,[ 1.00000959 -0.99999897],-23.715427083650987,-20.54642650446788,[ 1.0000109  -0.99999957],-20.54642650446788,[ 1.0000109  -0.99999957],77.82133722305298,0.7,B2,100,7782.133722305298
100,1,0,2.2670234536977065,1.0,39.026283224394504,[ 0.99308361 -0.99608603],-8.79283734897515,-8.790586529005866,[ 1.00005288 -0.99788471],-8.790586529005866,[ 1.00005288 -0.99788471],154.26034998893738,0.7,B2,100,15426.034998893738
101,1,1,-6.908538157949002,0.99,12.750823716128766,[ 1.00134474 -0.99994006],-13.586671330756843,-10.57575783408208,[ 1.00159625 -1.00003722],-10.57575783408208,[ 1.00159625 -1.00003722],23.664673805236816,0.7,B2,100,2366.4673805236816
102,1,2,-10.913797026227885,0.98,2.6630316555263023,[ 1.00060673 -0.99996364],-15.203275229659715,-12.162220008253081,[ 1.00072258 -1.00000919],-12.162220008253081,[ 1.00072258 -1.00000919],31.677366018295288,0.7,B2,100,3167.736601829529
103,1,3,-12.500115748116423,0.97,1.4352028247462798,[ 1.00038676 -0.99997377],-16.11639841400715,-13.059793417723126,[ 1.00046138 -1.00000337],-13.059793417723126,[ 1.00046138 -1.00000337],26.799713134765625,0.7,B2,100,2679.9713134765625
104,1,4,-13.397293337013336,0.96,1.0481969367386996,[ 1.00028199 -0.99997936],-16.75673342776754,-13.68957009862026,[ 1.00033677 -1.00000122],-13.68957009862026,[ 1.00033677 -1.00000122],19.5607168674469,0.7,B2,100,1956.07168674469
105,1,5,-14.026629482886053,0.95,0.8608080714089588,[ 1.000221   -0.99998291],-17.250422850974555,-14.175216787653548,[ 1.00026417 -1.00000022],-14.175216787653548,[ 1.00026417 -1.00000022],24.5303852558136,0.7,B2,100,2453.03852558136
106,1,6,-14.511989666824023,0.94,0.753351950167171,[ 1.00018123 -0.99998538],-17.65229608765023,-14.570586054806588,[ 1.00021679 -0.99999969],-14.570586054806588,[ 1.00021679 -0.99999969],17.77521252632141,0.7,B2,100,1777.521252632141
