,a1,a2,a3,a4,b1,b2,b3,b4,Yexp
0,1.7679335456079772,1.390182077576652,-7.068765433367707,-0.07400908877871415,-0.3242865678942841,-0.9107680321308018,9.75973756721141,-0.3781967010796701,61509630590.37908
1,1.1929099374753074,-1.3165994667012022,-3.6566295513181926,-1.750707785965362,1.9984997198188288,1.5118342834743315,13.01113183714255,-1.6758959607127146,583191835.3217125
2,-0.48416093066087296,1.0119110121094792,-0.199454048798831,1.535800404566467,1.1254007414004565,-0.34202424408750165,11.008172835403617,-0.6629969464747303,29967440.043251842
3,-0.3687633511991135,1.7565839861909551,-9.805471276068781,0.2521341660630645,0.4204698111812748,1.9760717920388502,6.086578969906662,-1.09491705160247,593444.099834407
4,0.0059386941550174654,-1.9447621014659275,-7.463390928986032,1.1833990673555568,-1.5004049085973115,0.4099249106887566,14.911483641847047,0.6063737793698207,326536.81495425093
5,-1.8338816989216582,0.7670875623091211,-5.188064087112869,1.4456936283281916,-1.4483299875048095,-0.07007779315967633,10.786023921517128,1.149511461485805,1240131.0094824517
6,-1.6255874367432088,-1.0919171271363972,-0.8449789058869861,-0.7118380834816904,0.19560873133862433,1.020619932645141,9.133167099511613,1.6747795489467299,138059.3953317771
7,1.5404777254538389,0.11343874322537362,-8.004891996306242,-0.18118254018402502,-1.1418780458828546,-1.0773518569931912,7.2555299943558955,0.775326337152479,12187687267.713291
8,-1.3695688345302317,1.6472251214530682,-9.147068887942162,-0.4039110728936868,1.3660747190257951,0.38542295980624797,12.91611828358321,1.7587765947442575,361197.62641255185
9,-0.8273453400355966,-0.344248254597985,-4.403813128756725,0.7808290926146637,-1.9453242327441571,1.300493337490325,7.9931235994763234,-1.348411437241217,5195367.264747782
10,-1.0850445958732315,-0.4912069576506306,-2.4451726247951653,-1.308497494911072,0.7587953831958614,-1.3292729128021654,5.167710512157492,0.21518381102665973,72099.27367067512
11,1.4561477182620286,-0.8752416307930586,-6.597791649056782,-1.5549415283711228,-0.062114572461174467,-1.6920788871768537,14.000794930023984,1.432244121732829,4983997763.895722
12,0.2049440826818718,0.17634979066423684,-1.5410224734782698,1.9417190228805645,-0.6044430101593246,0.7956871508575967,12.32332032253123,-0.7188372076710039,284451366.46581197
13,0.608708833850375,0.51156826486358,-3.0393550496086768,0.5287857798996471,-0.7576139774177015,-1.8379711180704414,6.666399115214362,-1.885027824161173,14731825.97728795
14,0.7826576639236507,-1.657453871503714,-5.996119240853386,-1.1330193770279866,1.6025196440191354,-0.6605375245654268,8.916597696381377,-0.12071596444871813,24062214.569638986
15,0.725331,1.723091,-9.42815,0.467624,-0.017073,-0.847893,6.036545,0.87767,17839519.41384969
16,-1.234012,-0.609235,-6.084443,-1.11762,-1.434347,-0.337736,12.242987,-0.577918,56325.015316173245
17,0.47334,-1.660774,-0.464505,0.791295,1.698514,0.862347,10.645607,-1.959774,39362623.084590144
18,-1.17405,-1.657363,-9.801574,-1.555507,0.656785,0.016924,14.569803,-0.183648,44120.906076159525
19,-0.917405,-0.685736,-1.130157,1.924449,-1.374322,-0.378308,14.30698,1.701635,25599473.700232033
