,a1,a2,a3,a4,b1,b2,b3,b4,Yexp
0,-1.174049840794017,-1.6573634418175112,-9.801574075025782,-1.5555068165840358,0.6567850740792869,0.016923975901898647,14.569803175408557,-0.18364752580975252,4702255.434222985
1,0.7946824531064807,1.9125503999740987,-5.742472163488644,-1.2130308394740215,1.1988747898641217,-1.9661242873942515,8.008348877856912,-1.5569219705345358,57582128.56300271
2,-0.6631206979956548,-0.3410667409178907,-4.649590536599123,1.4518503034248504,-0.4559494439496574,1.6434818169343735,13.506129626552712,0.6027522901439522,1350174081.2450361
3,0.8234274866006648,0.4174379896432163,-7.354103457051586,0.8891006245472983,1.6153523583859561,0.5820538440291374,10.314934227429998,-1.9211877887018525,130840384.46369527
4,-0.09554597938373699,0.8414284239005543,-3.0975431967395224,-0.21245069948333262,-1.8253036814479837,-0.9925563169834324,8.933612731385285,0.1547803345273655,5083116.815474718
5,-0.47541127419124374,1.0753156717318406,-2.391048065334651,1.984270221246144,1.2137525093713935,-1.7525583448697573,11.339517941137846,1.7621335961143538,8838406654201.184
6,1.8808094224425935,-0.7189378453522979,-9.133734179415239,1.1661214373887323,0.4467065485039683,-0.7345350505161441,9.59987532463371,0.9560846617100474,22279811871737.977
7,-1.344641705909621,-1.21492094258097,-4.00366899722968,0.7641130948619814,-0.15640853441214086,-0.10801389274489348,10.691647495766922,1.2814947528643592,57137456.811089166
8,-0.3271766258976736,-0.06458115891019878,-7.860301665956621,-0.8029333046702649,-0.6754439607306537,-1.010932780145314,12.437088712687407,-0.3809175539418068,4726109.686593484
9,0.4794909949733026,-0.5581861909484886,-6.802859846567543,-1.7143781805390024,-0.958993174558118,0.6753700031177439,12.744842699607243,-0.9113085779309127,14938769.230042724
10,-1.5137834469049238,1.5315947817620268,-8.333879468596374,-0.4813731211833041,-0.330903462603104,-0.296954684601624,5.125782884118118,-1.1386121417300052,6270839.810778848
11,1.592110788696521,1.2435687769052057,-5.448343736792586,-0.06620614627834209,0.8534140706541189,-0.5690591653826402,11.75059619751799,1.1741830912996218,441698483071.43536
12,0.05370806201140388,-1.1677376570018223,-0.6557668551087019,0.5562892671604236,1.8466677423805065,1.896765363143198,5.992490241898424,1.560872094246747,19173428.014472175
13,-1.8434683746122187,0.6836761986476851,-1.2795162872065067,-1.9034106650752647,-1.268210483063276,1.3215216614471688,6.749799336410772,-0.5137708681208797,7192179.7253661165
14,1.6869932479427376,-1.9430904036277856,-0.49708943064003996,0.25023546722901013,-1.4981102669856483,1.00459685657593,7.937448272286032,-0.7905369733365386,29240154219981.04
15,-0.900183934406654,0.3033223609964555,-3.9245453407315454,-0.7217599930254681,-1.7643199727153156,-1.2737852432370866,13.223190728499672,0.27023317954094583,6880209.8805666035
16,1.352750757684214,1.6472329666505154,-1.577753770006833,-1.0266337092300117,0.34608553331941305,-1.561984835585156,6.262240569555045,0.592995724095045,50774930576.47361
17,-1.6395515506589513,0.08729384888083391,-6.030438861882867,1.7367818931614907,0.15769645187457382,1.4620966476875568,7.427474674172764,-1.2740811538772538,649555556.4550687
18,1.1101115606132916,-1.5802899069749907,-2.7020029968696067,0.17280208592945367,-1.084306358402229,0.3257071031421548,9.216157752347137,-1.6249995753710942,18767917792.447704
19,0.3155368287228728,-0.9308111895922999,-8.705056075544126,1.2107469410536114,1.527261706452614,0.8254114188499271,14.333357091919353,1.9200414304977955,35361736273.07292
