,Run Number,BO Iter,Best Error,Exploration Bias,Max EI,Theta Max EI,Min Obj,Min Obj Act,Theta Min Obj,Min Obj Cum.,Theta Min Obj Cum.,Time/Iter,EP Method Val,BO Method,Max Evals,Total Run Time
0,0,0,11.633761812579618,1.0,0.8447165911563791,[2.         2.         2.         1.13134643],10.78904522142254,13.442717339051578,[2.         2.         2.         1.13134656],13.442717339051578,[2.         2.         2.         1.13134656],0.4385960102081299,1,B1,3,1.3157880306243896
1,0,1,11.633761812579618,1.0,0.0,[-0.62740484 -0.20070918  1.26771396  1.42800906],11.197965081965009,11.699929238616779,[2.         0.3927428  1.76607197 1.00645781],11.699929238616779,[2.         0.3927428  1.76607197 1.00645781],0.27873849868774414,1,B1,3,0.8362154960632324
2,0,2,11.633761812579618,1.0,0.0,[-1.2375147   0.56832618  0.76543315  0.28214281],11.327199624861777,11.92985088819928,[2.        2.        0.        0.9800048],11.699929238616779,[2.         0.3927428  1.76607197 1.00645781],0.31438136100769043,1,B1,3,0.9431440830230713
3,1,0,11.633761812579618,1.0,0.8447303967307428,[2.         2.         2.         1.13134886],10.78903141584895,13.442732090124311,[2.         2.         2.         1.13134884],13.442732090124311,[2.         2.         2.         1.13134884],0.33673787117004395,1,B1,3,1.0102136135101318
4,1,1,11.633761812579618,1.0,0.0,[-1.10395929 -0.75285893  1.47703321 -0.30623496],11.326884117540061,11.930392111104352,[2.         2.         0.         0.98005817],11.930392111104352,[2.         2.         0.         0.98005817],0.3060288429260254,1,B1,3,0.9180865287780762
5,1,2,11.633761812579618,1.0,0.0,[ 0.38659583  0.0596887   1.93982724 -0.62623133],11.326858912574096,11.930385393715769,[2.         2.         0.         0.98005751],11.930385393715769,[2.         2.         0.         0.98005751],0.3412809371948242,1,B1,3,1.0238428115844727
6,2,0,11.633761812579618,1.0,0.8447233918523588,[2.        2.        2.        1.1313477],10.789038420729444,13.442727709355252,[2.         2.         2.         1.13134816],13.442727709355252,[2.         2.         2.         1.13134816],0.32738566398620605,1,B1,3,0.9821569919586182
7,2,1,11.633761812579618,1.0,0.0,[-1.7855227   1.51387165  0.95617315 -0.84719097],11.197972115119455,11.699916501079674,[2.         0.39274278 1.76600415 1.00645758],11.699916501079674,[2.         0.39274278 1.76600415 1.00645758],0.28566431999206543,1,B1,3,0.8569929599761963
8,2,2,11.633761812579618,1.0,0.0,[-0.88398815  0.14905041  0.07445556  1.62469698],11.197975090595676,11.69992055427191,[2.         0.39275886 1.7660402  1.00645714],11.699916501079674,[2.         0.39274278 1.76600415 1.00645758],0.30318427085876465,1,B1,3,0.909552812576294
9,3,0,11.633761812579618,1.0,0.8447271791332441,[2.         2.         2.         1.13134855],10.789034633446335,13.4427289706126,[2.         2.         2.         1.13134836],13.4427289706126,[2.         2.         2.         1.13134836],0.337019681930542,1,B1,3,1.011059045791626
