,0
0,3.7817558051181837
1,3.6247035478480853
2,3.672695999088683
3,3.523867312952643
4,3.5200687896029508
5,3.522424085275806
6,3.524961289425913
7,3.5288097328593495
8,3.526226022752957
9,3.5267018432218378
10,3.529317422938554
11,3.520283206267129
12,3.5198612240920277
13,3.5196878951503776
14,3.5196814682200888
15,3.5198542258979795
16,3.520028842951234
17,3.5233116210999964
18,3.5218919731460896
19,3.521408153133375
20,3.5210112100443207
21,3.52029073615903
22,3.520101093648662
23,3.5199516370382287
24,3.4125501514470793
25,2.703118876131436
26,2.1170744454916552
27,1.870777233826726
28,1.9189039718498497
29,2.0893568733750123
30,2.2763063926862843
31,2.3355035662004036
32,2.3658116376512415
33,2.4001278065300733
34,2.4348778790862413
35,2.4683739630875094
36,2.4997774697429005
37,2.5286214138318717
38,2.555673973171785
39,2.5803108914368376
40,2.6029125518521705
41,2.6236722165418795
42,2.614271223769022
43,2.632350855328262
44,2.6490778077966888
45,2.6645711995732455
46,2.6789605088024318
47,2.692317023646469
48,2.704822749829913
49,2.7164268069822386
50,2.7273317722725134
51,2.7375011129579585
52,2.7470768561053016
53,2.756069221288961
54,2.7645336652871038
55,2.772533672454147
56,2.7800778839946623
57,2.7654867599249413
58,2.772454036270963
59,2.779131561728162
60,2.7854247776937875
61,2.791446435352488
62,2.7971378694452604
63,2.802573281168874
64,2.8077441629800313
65,2.81275852133614
66,2.8175593042099867
67,2.822083146361596
68,2.826360672921065
69,2.8305696020507565
70,2.8345977101758453
71,2.838468790126204
72,2.84215792097888
73,2.8457533801527943
74,2.8492044298839816
75,2.8523912769245343
76,2.855634666827185
77,2.858690037040872
78,2.861697120970595
79,2.86448902963646
80,2.867262649024403
81,2.8522724458480373
82,2.8549144756649745
83,2.8575286132261226
84,2.860031337201338
85,2.862471594193367
86,2.864768792813967
87,2.867105913494643
88,2.8692635906052644
89,2.8713867751647406
90,2.8735384309133325
91,2.875560796026627
92,2.8774636940124543
93,2.879408929679437
94,2.8812307001741013
95,2.883071117615061
96,2.88484125209658
97,2.8865404794788847
98,2.888222900657847
99,2.889849813099449
