,Run Number,BO Iter,Best Error,Exploration Bias,Max EI,Theta Max EI,Min Obj,Min Obj Act,Theta Min Obj,Min Obj Cum.,Theta Min Obj Cum.,Time/Iter,EP Method Val,BO Method,Max Evals,Total Run Time
0,0,0,112844.02253149835,1.0,2579687.401339416,[-0.53735375 -1.54203266  1.2167607   1.1544071 ],2174446.2570900153,2196740.5644575898,[-0.88366652  0.14925683  0.0744971   1.62469698],2196740.5644575898,[-0.88366652  0.14925683  0.0744971   1.62469698],27.69395899772644,1,A2,38,1052.3704419136047
1,0,1,112844.02253149835,1.0,2734708.533213064,[ 0.22304103 -1.11160619  0.02807716  0.94147938],86389.85414469564,167303.34084750927,[ 0.85123604 -0.08196272  0.91583565  0.94147825],167303.34084750927,[ 0.85123604 -0.08196272  0.91583565  0.94147825],61.732203245162964,1,A2,38,2345.8237233161926
2,0,2,112844.02253149835,1.0,2786999.447635733,[-0.62740484 -0.18163382  1.26771396  0.96556637],169148.98867786612,160745.0167920984,[-0.89831325  0.26365077  0.07445556  1.06963471],160745.0167920984,[-0.89831325  0.26365077  0.07445556  1.06963471],65.98074960708618,1,A2,38,2507.268485069275
3,0,3,112844.02253149835,1.0,2736378.8786912994,[-0.60764625 -0.14972063  1.26771396  0.98069811],1158325.6304696735,1206494.3330212503,[0.74134817 0.36152072 0.16367632 1.37785983],160745.0167920984,[-0.89831325  0.26365077  0.07445556  1.06963471],66.16479873657227,1,A2,38,2514.262351989746
4,0,4,112844.02253149835,1.0,2417370.7816211153,[ 2.          2.          0.91274768 -1.46321351],52811.77576181774,141170.35601337155,[ 0.22337461 -1.11102206  0.02829461  0.94148157],141170.35601337155,[ 0.22337461 -1.11102206  0.02829461  0.94148157],47.29405879974365,1,A2,38,1797.1742343902588
5,0,5,112844.02253149835,1.0,2417370.7816211153,[-0.17796291  2.          0.52061212 -0.06453771],69440.5224122357,2377393.7566044163,[-1.93936019  1.8056627   1.84410206  0.76468125],141170.35601337155,[ 0.22337461 -1.11102206  0.02829461  0.94148157],60.98796629905701,1,A2,38,2317.5427193641663
6,0,6,112844.02253149835,1.0,2417370.7816211153,[ 1.96884917  1.61146096  0.40936398 -0.94666495],713098.9245028296,712831.8143949287,[ 0.46702683 -1.87884287  0.58484026  1.25465021],141170.35601337155,[ 0.22337461 -1.11102206  0.02829461  0.94148157],64.59658145904541,1,A2,38,2454.6700954437256
7,0,7,112844.02253149835,1.0,2703471.4959161007,[-0.07961761 -1.23198843  0.723132    0.38037031],277109.28963598027,1790367012023.4258,[ 2.          2.          1.5467278  -0.75027959],141170.35601337155,[ 0.22337461 -1.11102206  0.02829461  0.94148157],137.99486255645752,1,A2,38,5243.804777145386
8,0,8,112844.02253149835,1.0,2579662.712058577,[-0.53780672 -1.54214943  1.2165986   1.1544071 ],277109.289637923,4846245957915.757,[ 2.          2.          1.54687476 -0.8475378 ],141170.35601337155,[ 0.22337461 -1.11102206  0.02829461  0.94148157],105.55741357803345,1,A2,38,4011.181715965271
9,0,9,112844.02253149835,1.0,2736715.492950403,[-0.7829697  -1.12752786  1.08930786  0.83607669],277109.2896379519,33045527.453793537,[2.         1.99999999 1.54297194 0.4863153 ],141170.35601337155,[ 0.22337461 -1.11102206  0.02829461  0.94148157],274.22990345954895,1,A2,38,10420.73633146286
10,0,10,112844.02253149835,1.0,2747077.736911093,[ 1.39074362 -1.74401217  1.55323425  0.99539267],52683.55436564624,100238.27010260662,[-0.88004032  0.14905044  0.02615532  1.00188745],100238.27010260662,[-0.88004032  0.14905044  0.02615532  1.00188745],128.85244607925415,1,A2,38,4896.392951011658
