,Run Number,BO Iter,Best Error,Exploration Bias,Max EI,Theta Max EI,Min Obj,Min Obj Act,Theta Min Obj,Min Obj Cum.,Theta Min Obj Cum.,Time/Iter,Sep Fact,BO Method,Max Evals,Total Run Time
294,4,0,9.650632465771888,0.6973438818606226,33.589833992236166,[ 0.98875189 -0.9919182 ],0.00039047863059006826,0.0016944980609094884,[ 0.99464374 -0.99356571],0.0016944980609094884,[ 0.99464374 -0.99356571],1.5574684143066406,0.8,A2,6,9.344810485839844
295,4,1,0.0034859240730011755,9.650632465771888,0.16663947763035644,[ 1.00264676 -1.00023912],3.601705131413733e-06,9.396182977279696e-05,[ 1.00298192 -1.00038514],9.396182977279696e-05,[ 1.00298192 -1.00038514],1.23283052444458,0.8,A2,6,7.3969831466674805
296,4,2,7.199769744588007e-05,9.650632465771888,0.002573591375281398,[ 1.00111599 -1.00008203],6.05053656626503e-07,1.6592604348957386e-05,[ 1.00125965 -1.00014606],1.6592604348957386e-05,[ 1.00125965 -1.00014606],1.0766198635101318,0.8,A2,6,6.459719181060791
297,4,3,1.2683127792640402e-05,9.650632465771888,0.00025937713796499585,[ 1.00069494 -1.00004516],2.2799336606793548e-07,6.41908241595977e-06,[ 1.00078539 -1.00008588],6.41908241595977e-06,[ 1.00078539 -1.00008588],1.3645379543304443,0.8,A2,6,8.187227725982666
298,4,4,4.898726329943214e-06,9.650632465771888,6.833555775138066e-05,[ 1.00050026 -1.00002969],1.1567903809649883e-07,3.3166383837779e-06,[ 1.00056543 -1.00005929],3.3166383837779e-06,[ 1.00056543 -1.00005929],1.2601866722106934,0.8,A2,6,7.56112003326416
299,4,5,2.532536979082958e-06,9.650632465771888,2.666699079187751e-05,[ 1.00034431 -1.00005806],6.869536912124886e-08,1.997407135372674e-06,[ 1.00043931 -1.00004456],1.997407135372674e-06,[ 1.00043931 -1.00004456],1.1913602352142334,0.8,A2,6,7.1481614112854
300,5,0,9.650632465771888,0.6973438818606226,33.589833992234496,[ 0.9887521  -0.99191833],0.00039047863048826526,0.0016945050415305405,[ 0.99464363 -0.99356572],0.0016945050415305405,[ 0.99464363 -0.99356572],1.5705232620239258,0.8,A2,6,9.423139572143555
301,5,1,0.0034858058608551418,9.650632465771888,0.16663377592759357,[ 1.00264672 -1.00023912],3.6015674974597387e-06,9.395929460636289e-05,[ 1.00298188 -1.00038513],9.395929460636289e-05,[ 1.00298188 -1.00038513],1.3518362045288086,0.8,A2,6,8.111017227172852
302,5,2,7.19950462080906e-05,9.650632465771888,0.002573471933003559,[ 1.00111595 -1.00008204],6.050316698803265e-07,1.65838534634278e-05,[ 1.00125935 -1.00014596],1.65838534634278e-05,[ 1.00125935 -1.00014596],1.2295267581939697,0.8,A2,6,7.377160549163818
303,5,3,1.268222240367875e-05,9.650632465771888,0.00025935063096396027,[ 1.00069493 -1.00004509],2.2798670112047812e-07,6.421194526607762e-06,[ 1.00078556 -1.00008577],6.421194526607762e-06,[ 1.00078556 -1.00008577],1.3097522258758545,0.8,A2,6,7.858513355255127
304,5,4,4.898430525954237e-06,9.650632465771888,6.832949230389259e-05,[ 1.00049871 -1.00003095],1.1567663738877119e-07,3.3165427093170124e-06,[ 1.00056542 -1.00005929],3.3165427093170124e-06,[ 1.00056542 -1.00005929],1.3029870986938477,0.8,A2,6,7.817922592163086
