,a1,a2,a3,a4,X1exp,X2exp,Yexp
0,-1.6870249203970085,-0.8286817209087556,-4.30157407502578,0.8444931834159641,-0.14504153399501396,-0.7132912032913811,89.99155527180703
1,-1.6870249203970085,-0.8286817209087556,-4.30157407502578,0.8444931834159641,-0.04780286818125923,1.8695681807786446,-92.49241471550711
2,-1.6870249203970085,-0.8286817209087556,-4.30157407502578,0.8444931834159641,-0.14504153399501396,-0.7132912032913811,89.99155527180703
3,-1.6870249203970085,-0.8286817209087556,-4.30157407502578,0.8444931834159641,-0.04780286818125923,1.8695681807786446,-92.49241471550711
4,-1.6870249203970085,-0.8286817209087556,-4.30157407502578,0.8444931834159641,-0.14504153399501396,-0.7132912032913811,89.99155527180703
5,-1.6870249203970085,-0.8286817209087556,-4.30157407502578,0.8444931834159641,-0.04780286818125923,1.8695681807786446,-92.49241471550711
6,-1.6870249203970085,-0.8286817209087556,-4.30157407502578,0.8444931834159641,-0.14504153399501396,-0.7132912032913811,89.99155527180703
7,-1.6870249203970085,-0.8286817209087556,-4.30157407502578,0.8444931834159641,-0.04780286818125923,1.8695681807786446,-92.49241471550711
8,-1.6870249203970085,-0.8286817209087556,-4.30157407502578,0.8444931834159641,-0.14504153399501396,-0.7132912032913811,89.99155527180703
9,-1.6870249203970085,-0.8286817209087556,-4.30157407502578,0.8444931834159641,-0.04780286818125923,1.8695681807786446,-92.49241471550711
10,-1.6870249203970085,-0.8286817209087556,-4.30157407502578,0.8444931834159641,-0.14504153399501396,-0.7132912032913811,89.99155527180703
11,-1.6870249203970085,-0.8286817209087556,-4.30157407502578,0.8444931834159641,-0.04780286818125923,1.8695681807786446,-92.49241471550711
12,-1.6870249203970085,-0.8286817209087556,-4.30157407502578,0.8444931834159641,-0.14504153399501396,-0.7132912032913811,89.99155527180703
13,-1.6870249203970085,-0.8286817209087556,-4.30157407502578,0.8444931834159641,-0.04780286818125923,1.8695681807786446,-92.49241471550711
14,-1.6870249203970085,-0.8286817209087556,-4.30157407502578,0.8444931834159641,-0.14504153399501396,-0.7132912032913811,89.99155527180703
15,-1.6870249203970085,-0.8286817209087556,-4.30157407502578,0.8444931834159641,-0.04780286818125923,1.8695681807786446,-92.49241471550711
16,-1.6870249203970085,-0.8286817209087556,-4.30157407502578,0.8444931834159641,-0.14504153399501396,-0.7132912032913811,89.99155527180703
17,-1.6870249203970085,-0.8286817209087556,-4.30157407502578,0.8444931834159641,-0.04780286818125923,1.8695681807786446,-92.49241471550711
18,-1.6870249203970085,-0.8286817209087556,-4.30157407502578,0.8444931834159641,-0.14504153399501396,-0.7132912032913811,89.99155527180703
19,-1.6870249203970085,-0.8286817209087556,-4.30157407502578,0.8444931834159641,-0.04780286818125923,1.8695681807786446,-92.49241471550711
20,-0.9716074629603564,-1.9915380120490507,-6.930196824591443,-0.9836475258097526,-0.14504153399501396,-0.7132912032913811,23.341777979589246
21,-0.9716074629603564,-1.9915380120490507,-6.930196824591443,-0.9836475258097526,-0.04780286818125923,1.8695681807786446,-89.45896735845685
22,-0.9716074629603564,-1.9915380120490507,-6.930196824591443,-0.9836475258097526,-0.14504153399501396,-0.7132912032913811,23.341777979589246
23,-0.9716074629603564,-1.9915380120490507,-6.930196824591443,-0.9836475258097526,-0.04780286818125923,1.8695681807786446,-89.45896735845685
24,-0.9716074629603564,-1.9915380120490507,-6.930196824591443,-0.9836475258097526,-0.14504153399501396,-0.7132912032913811,23.341777979589246
25,-0.9716074629603564,-1.9915380120490507,-6.930196824591443,-0.9836475258097526,-0.04780286818125923,1.8695681807786446,-89.45896735845685
26,-0.9716074629603564,-1.9915380120490507,-6.930196824591443,-0.9836475258097526,-0.14504153399501396,-0.7132912032913811,23.341777979589246
27,-0.9716074629603564,-1.9915380120490507,-6.930196824591443,-0.9836475258097526,-0.04780286818125923,1.8695681807786446,-89.45896735845685
28,-0.9716074629603564,-1.9915380120490507,-6.930196824591443,-0.9836475258097526,-0.14504153399501396,-0.7132912032913811,23.341777979589246
