,a1,a2,a3,a4,X1exp,X2exp,Yexp
0,-1.6870249203970085,-0.8286817209087556,-4.30157407502578,0.8444931834159641,-1.2337811504962606,-1.4853578208745846,1680.2958379084573
1,-1.6870249203970085,-0.8286817209087556,-4.30157407502578,0.8444931834159641,-0.2858521511359444,0.8858987435270103,-1.739809167975551
2,-1.6870249203970085,-0.8286817209087556,-4.30157407502578,0.8444931834159641,-1.2337811504962606,-1.4853578208745846,1680.2958379084573
3,-1.6870249203970085,-0.8286817209087556,-4.30157407502578,0.8444931834159641,-0.2858521511359444,0.8858987435270103,-1.739809167975551
4,-1.6870249203970085,-0.8286817209087556,-4.30157407502578,0.8444931834159641,-1.2337811504962606,-1.4853578208745846,1680.2958379084573
5,-1.6870249203970085,-0.8286817209087556,-4.30157407502578,0.8444931834159641,-0.2858521511359444,0.8858987435270103,-1.739809167975551
6,-1.6870249203970085,-0.8286817209087556,-4.30157407502578,0.8444931834159641,-1.2337811504962606,-1.4853578208745846,1680.2958379084573
7,-1.6870249203970085,-0.8286817209087556,-4.30157407502578,0.8444931834159641,-0.2858521511359444,0.8858987435270103,-1.739809167975551
8,-1.6870249203970085,-0.8286817209087556,-4.30157407502578,0.8444931834159641,-1.2337811504962606,-1.4853578208745846,1680.2958379084573
9,-1.6870249203970085,-0.8286817209087556,-4.30157407502578,0.8444931834159641,-0.2858521511359444,0.8858987435270103,-1.739809167975551
10,-1.6870249203970085,-0.8286817209087556,-4.30157407502578,0.8444931834159641,-1.2337811504962606,-1.4853578208745846,1680.2958379084573
11,-1.6870249203970085,-0.8286817209087556,-4.30157407502578,0.8444931834159641,-0.2858521511359444,0.8858987435270103,-1.739809167975551
12,-1.6870249203970085,-0.8286817209087556,-4.30157407502578,0.8444931834159641,-1.2337811504962606,-1.4853578208745846,1680.2958379084573
13,-1.6870249203970085,-0.8286817209087556,-4.30157407502578,0.8444931834159641,-0.2858521511359444,0.8858987435270103,-1.739809167975551
14,-1.6870249203970085,-0.8286817209087556,-4.30157407502578,0.8444931834159641,-1.2337811504962606,-1.4853578208745846,1680.2958379084573
15,-1.6870249203970085,-0.8286817209087556,-4.30157407502578,0.8444931834159641,-0.2858521511359444,0.8858987435270103,-1.739809167975551
16,-1.6870249203970085,-0.8286817209087556,-4.30157407502578,0.8444931834159641,-1.2337811504962606,-1.4853578208745846,1680.2958379084573
17,-1.6870249203970085,-0.8286817209087556,-4.30157407502578,0.8444931834159641,-0.2858521511359444,0.8858987435270103,-1.739809167975551
18,-1.6870249203970085,-0.8286817209087556,-4.30157407502578,0.8444931834159641,-1.2337811504962606,-1.4853578208745846,1680.2958379084573
19,-1.6870249203970085,-0.8286817209087556,-4.30157407502578,0.8444931834159641,-0.2858521511359444,0.8858987435270103,-1.739809167975551
