,0
0,3.5963595087805045
1,1.6829569667200361
2,2.5871878043442846
3,-1.8176021399534736
4,-2.6889235497132
5,-1.3292436014358338
6,-1.2430041018841553
7,-0.5609468579937612
8,-1.51746084631038
9,-5.393239529110699
10,-2.2555602449892245
11,-1.8771049142137752
12,-5.9013587108073
13,-2.730034358612936
14,-7.184362552118767
15,-7.577337378663536
16,-4.500480051765988
17,-7.004528385089073
18,-7.964700465427455
19,-9.523786992357216
20,-7.318065764058565
21,-7.510678593076825
22,-7.559429950596563
23,-7.261655718829719
24,-7.552946824067039
25,-7.27656420376692
26,-7.415168670888619
27,-7.2318986142174895
28,-6.959557382705727
29,-6.968881950516766
30,-6.976426167445165
31,-6.985274963483363
32,-6.996085025596076
33,-7.001924656115766
34,-7.006404273253778
35,-7.01191989008362
36,-7.013694938494418
37,-7.016481068695362
38,-7.01877173509598
39,-7.023224025010056
40,-7.030170958350108
41,-7.034335398022191
42,-7.038112566906266
43,-7.043515895973232
44,-7.045821267565301
45,-7.048831504915095
46,-7.0346199317385665
47,-7.039320998525036
48,-7.043252155941179
49,-7.033787726763807
50,-7.038445557836653
51,-7.040431935705356
52,-7.04105157497586
53,-7.042318471450621
54,-7.04400031722497
55,-7.04512526409128
56,-7.0447330588583315
57,-7.035514795986029
58,-7.036964663183216
59,-7.037917323413789
60,-7.036943700756782
61,-7.030051563069241
62,-7.024420038756373
63,-7.024834806939099
64,-7.0254261251252625
65,-7.019235454438915
66,-7.01940341297712
67,-7.019440455576714
68,-7.008716090676181
69,-7.007863062002529
70,-7.001423153094411
71,-6.997669441340462
72,-6.995999697678734
73,-6.996347429541398
74,-6.987635011493578
75,-6.986604852738254
76,-6.980602791377105
77,-6.97647735337585
78,-6.9766580957503015
79,-6.977237609968008
80,-6.975275894494403
81,-6.968026442719712
82,-6.9686453639043595
83,-6.969409857830936
84,-6.964433606208537
85,-6.965097813544022
86,-6.965891440651619
87,-6.963579792537045
88,-6.964451867888057
89,-6.962993243275529
90,-6.971430578849503
91,-6.984829224578879
92,-7.039543125835578
93,-7.087588470970383
94,-6.948612811222153
95,-6.9434781690061635
96,-6.94226777917445
97,-6.940623356735511
98,-6.942033873177642
99,-6.936922610308183
