,a1,a2,a3,a4,X1exp,X2exp,Yexp
0,-1.374049840794017,0.34263655818248884,-4.30157407502578,0.8444931834159641,-0.21756230099252116,0.9282956977281112,5.732809431392912
1,-1.374049840794017,0.34263655818248884,-4.30157407502578,0.8444931834159641,-1.1507870375128904,-0.4443835207300447,74.9908871739305
2,-1.374049840794017,0.34263655818248884,-4.30157407502578,0.8444931834159641,-1.4290186574008914,0.2711549698773732,-153.04663222924472
3,-1.374049840794017,0.34263655818248884,-4.30157407502578,0.8444931834159641,-0.9650984122957211,1.7704405927378093,12.673569049145444
4,-1.374049840794017,0.34263655818248884,-4.30157407502578,0.8444931834159641,0.7433530663831007,0.6406879999676227,44.6664108241565
5,-1.374049840794017,0.34263655818248884,-4.30157407502578,0.8444931834159641,0.8787639182556779,1.7337114506574731,984.0144720470204
6,-1.374049840794017,0.34263655818248884,-4.30157407502578,0.8444931834159641,-0.5014065126698483,0.04234464075718569,4.108917655326099
7,-1.374049840794017,0.34263655818248884,-4.30157407502578,0.8444931834159641,0.004174438928456148,1.0538475368318299,30.412118478268326
8,-1.374049840794017,0.34263655818248884,-4.30157407502578,0.8444931834159641,0.4210991275054319,-0.17633342614736347,-13.797971015747606
9,-1.374049840794017,0.34263655818248884,-4.30157407502578,0.8444931834159641,-0.3247952682995616,1.314812879281063,-56.71787044034009
10,-1.374049840794017,0.34263655818248884,-4.30157407502578,0.8444931834159641,-0.558,1.442,-147.32347409831266
11,-1.374049840794017,0.34263655818248884,-4.30157407502578,0.8444931834159641,-0.05,0.467,-75.02675665340227
12,-1.374049840794017,0.34263655818248884,-4.30157407502578,0.8444931834159641,0.623,0.028,-71.23265764085745
13,-1.374049840794017,0.34263655818248884,-4.30157407502578,0.8444931834159641,-0.82,0.62,-108.48723238393673
14,-1.374049840794017,0.34263655818248884,-4.30157407502578,0.8444931834159641,0.22,0.3,-58.89401525025539
15,0.056785074079287234,-1.9830760240981016,-6.930196824591443,-0.9836475258097526,-0.21756230099252116,0.9282956977281112,-8.587362380701965
16,0.056785074079287234,-1.9830760240981016,-6.930196824591443,-0.9836475258097526,-1.1507870375128904,-0.4443835207300447,35.90581422933824
17,0.056785074079287234,-1.9830760240981016,-6.930196824591443,-0.9836475258097526,-1.4290186574008914,0.2711549698773732,-119.83404032767145
18,0.056785074079287234,-1.9830760240981016,-6.930196824591443,-0.9836475258097526,-0.9650984122957211,1.7704405927378093,17.152861195944833
19,0.056785074079287234,-1.9830760240981016,-6.930196824591443,-0.9836475258097526,0.7433530663831007,0.6406879999676227,-30.168440854093017
20,0.056785074079287234,-1.9830760240981016,-6.930196824591443,-0.9836475258097526,0.8787639182556779,1.7337114506574731,1.5447588858644246
21,0.056785074079287234,-1.9830760240981016,-6.930196824591443,-0.9836475258097526,-0.5014065126698483,0.04234464075718569,-213.99166748852437
22,0.056785074079287234,-1.9830760240981016,-6.930196824591443,-0.9836475258097526,0.004174438928456148,1.0538475368318299,0.4270567016342728
23,0.056785074079287234,-1.9830760240981016,-6.930196824591443,-0.9836475258097526,0.4210991275054319,-0.17633342614736347,-148.10547714688983
24,0.056785074079287234,-1.9830760240981016,-6.930196824591443,-0.9836475258097526,-0.3247952682995616,1.314812879281063,-65.39919817907575
25,0.056785074079287234,-1.9830760240981016,-6.930196824591443,-0.9836475258097526,-0.558,1.442,-152.66713118147757
26,0.056785074079287234,-1.9830760240981016,-6.930196824591443,-0.9836475258097526,-0.05,0.467,-116.9168320132118
27,0.056785074079287234,-1.9830760240981016,-6.930196824591443,-0.9836475258097526,0.623,0.028,-204.19199533513626
28,0.056785074079287234,-1.9830760240981016,-6.930196824591443,-0.9836475258097526,-0.82,0.62,-24.62467345398742
29,0.056785074079287234,-1.9830760240981016,-6.930196824591443,-0.9836475258097526,0.22,0.3,-142.14079828816497
30,1.9946824531064804,-0.8874496000259018,-1.7424721634886442,-0.4130308394740214,-0.21756230099252116,0.9282956977281112,-7.699565940825298
31,1.9946824531064804,-0.8874496000259018,-1.7424721634886442,-0.4130308394740214,-1.1507870375128904,-0.4443835207300447,-282225.93717295455
32,1.9946824531064804,-0.8874496000259018,-1.7424721634886442,-0.4130308394740214,-1.4290186574008914,0.2711549698773732,-12385071.826548927
33,1.9946824531064804,-0.8874496000259018,-1.7424721634886442,-0.4130308394740214,-0.9650984122957211,1.7704405927378093,4.913120017830487
34,1.9946824531064804,-0.8874496000259018,-1.7424721634886442,-0.4130308394740214,0.7433530663831007,0.6406879999676227,-50.79091008878778
35,1.9946824531064804,-0.8874496000259018,-1.7424721634886442,-0.4130308394740214,0.8787639182556779,1.7337114506574731,-138.7047697277212
36,1.9946824531064804,-0.8874496000259018,-1.7424721634886442,-0.4130308394740214,-0.5014065126698483,0.04234464075718569,-17611.468524892374
37,1.9946824531064804,-0.8874496000259018,-1.7424721634886442,-0.4130308394740214,0.004174438928456148,1.0538475368318299,3.0406281763594416
38,1.9946824531064804,-0.8874496000259018,-1.7424721634886442,-0.4130308394740214,0.4210991275054319,-0.17633342614736347,-280.54782680726214
39,1.9946824531064804,-0.8874496000259018,-1.7424721634886442,-0.4130308394740214,-0.3247952682995616,1.314812879281063,-75.23162212983847
40,1.9946824531064804,-0.8874496000259018,-1.7424721634886442,-0.4130308394740214,-0.558,1.442,-153.75693958834253
41,1.9946824531064804,-0.8874496000259018,-1.7424721634886442,-0.4130308394740214,-0.05,0.467,-293.0783229439432
42,1.9946824531064804,-0.8874496000259018,-1.7424721634886442,-0.4130308394740214,0.623,0.028,-267.3170728896552
43,1.9946824531064804,-0.8874496000259018,-1.7424721634886442,-0.4130308394740214,-0.82,0.62,-3222.5327212844945
44,1.9946824531064804,-0.8874496000259018,-1.7424721634886442,-0.4130308394740214,0.22,0.3,-331.02501503913226
45,0.7988747898641213,1.6338757126057488,-3.4916511221430877,1.243078029465464,-0.21756230099252116,0.9282956977281112,11.17944865990657
46,0.7988747898641213,1.6338757126057488,-3.4916511221430877,1.243078029465464,-1.1507870375128904,-0.4443835207300447,-1042.1009833283558
47,0.7988747898641213,1.6338757126057488,-3.4916511221430877,1.243078029465464,-1.4290186574008914,0.2711549698773732,-12446.661510584412
48,0.7988747898641213,1.6338757126057488,-3.4916511221430877,1.243078029465464,-0.9650984122957211,1.7704405927378093,10.684355228516466
49,0.7988747898641213,1.6338757126057488,-3.4916511221430877,1.243078029465464,0.7433530663831007,0.6406879999676227,287.22268057501924
50,0.7988747898641213,1.6338757126057488,-3.4916511221430877,1.243078029465464,0.8787639182556779,1.7337114506574731,4017.357814498685
51,0.7988747898641213,1.6338757126057488,-3.4916511221430877,1.243078029465464,-0.5014065126698483,0.04234464075718569,-1178.8430267611598
52,0.7988747898641213,1.6338757126057488,-3.4916511221430877,1.243078029465464,0.004174438928456148,1.0538475368318299,48.10341253332821
53,0.7988747898641213,1.6338757126057488,-3.4916511221430877,1.243078029465464,0.4210991275054319,-0.17633342614736347,-14.507972313686082
54,0.7988747898641213,1.6338757126057488,-3.4916511221430877,1.243078029465464,-0.3247952682995616,1.314812879281063,-53.48888887809671
55,0.7988747898641213,1.6338757126057488,-3.4916511221430877,1.243078029465464,-0.558,1.442,-145.94847946956497
56,0.7988747898641213,1.6338757126057488,-3.4916511221430877,1.243078029465464,-0.05,0.467,-112.35109222653597
57,0.7988747898641213,1.6338757126057488,-3.4916511221430877,1.243078029465464,0.623,0.028,55.443599047988386
58,0.7988747898641213,1.6338757126057488,-3.4916511221430877,1.243078029465464,-0.82,0.62,-320.71047635225534
59,0.7988747898641213,1.6338757126057488,-3.4916511221430877,1.243078029465464,0.22,0.3,-124.20543423552766
60,-1.8631206979956547,-1.5410667409178909,-5.149590536599123,1.4518503034248504,-0.21756230099252116,0.9282956977281112,18.273425175024702
61,-1.8631206979956547,-1.5410667409178909,-5.149590536599123,1.4518503034248504,-1.1507870375128904,-0.4443835207300447,76.0973181340984
62,-1.8631206979956547,-1.5410667409178909,-5.149590536599123,1.4518503034248504,-1.4290186574008914,0.2711549698773732,0.7461552076623974
63,-1.8631206979956547,-1.5410667409178909,-5.149590536599123,1.4518503034248504,-0.9650984122957211,1.7704405927378093,14.441568589472697
64,-1.8631206979956547,-1.5410667409178909,-5.149590536599123,1.4518503034248504,0.7433530663831007,0.6406879999676227,892.0463666791878
65,-1.8631206979956547,-1.5410667409178909,-5.149590536599123,1.4518503034248504,0.8787639182556779,1.7337114506574731,8405.251762107591
66,-1.8631206979956547,-1.5410667409178909,-5.149590536599123,1.4518503034248504,-0.5014065126698483,0.04234464075718569,19.401419056036225
67,-1.8631206979956547,-1.5410667409178909,-5.149590536599123,1.4518503034248504,0.004174438928456148,1.0538475368318299,61.40793620898897
68,-1.8631206979956547,-1.5410667409178909,-5.149590536599123,1.4518503034248504,0.4210991275054319,-0.17633342614736347,192.69921164501324
69,-1.8631206979956547,-1.5410667409178909,-5.149590536599123,1.4518503034248504,-0.3247952682995616,1.314812879281063,-45.98645462691418
70,-1.8631206979956547,-1.5410667409178909,-5.149590536599123,1.4518503034248504,-0.558,1.442,-143.95886286085042
71,-1.8631206979956547,-1.5410667409178909,-5.149590536599123,1.4518503034248504,-0.05,0.467,-51.36414916108214
72,-1.8631206979956547,-1.5410667409178909,-5.149590536599123,1.4518503034248504,0.623,0.028,358.38011380023056
73,-1.8631206979956547,-1.5410667409178909,-5.149590536599123,1.4518503034248504,-0.82,0.62,-28.510743743529282
74,-1.8631206979956547,-1.5410667409178909,-5.149590536599123,1.4518503034248504,0.22,0.3,21.512571799787565
75,-0.25594944394965746,-1.7565181830656262,-8.993870373447288,-0.7972477098560478,-0.21756230099252116,0.9282956977281112,-7.4657033260577705
76,-0.25594944394965746,-1.7565181830656262,-8.993870373447288,-0.7972477098560478,-1.1507870375128904,-0.4443835207300447,63.81351690547887
77,-0.25594944394965746,-1.7565181830656262,-8.993870373447288,-0.7972477098560478,-1.4290186574008914,0.2711549698773732,-1.2758931142319092
78,-0.25594944394965746,-1.7565181830656262,-8.993870373447288,-0.7972477098560478,-0.9650984122957211,1.7704405927378093,19.28837105624741
79,-0.25594944394965746,-1.7565181830656262,-8.993870373447288,-0.7972477098560478,0.7433530663831007,0.6406879999676227,-33.32609484697505
80,-0.25594944394965746,-1.7565181830656262,-8.993870373447288,-0.7972477098560478,0.8787639182556779,1.7337114506574731,2.9976339733819026
81,-0.25594944394965746,-1.7565181830656262,-8.993870373447288,-0.7972477098560478,-0.5014065126698483,0.04234464075718569,-100.68649681757834
82,-0.25594944394965746,-1.7565181830656262,-8.993870373447288,-0.7972477098560478,0.004174438928456148,1.0538475368318299,1.893891231521966
83,-0.25594944394965746,-1.7565181830656262,-8.993870373447288,-0.7972477098560478,0.4210991275054319,-0.17633342614736347,-132.36432660028208
84,-0.25594944394965746,-1.7565181830656262,-8.993870373447288,-0.7972477098560478,-0.3247952682995616,1.314812879281063,-59.6433333715658
85,-0.25594944394965746,-1.7565181830656262,-8.993870373447288,-0.7972477098560478,-0.558,1.442,-150.90940060929475
86,-0.25594944394965746,-1.7565181830656262,-8.993870373447288,-0.7972477098560478,-0.05,0.467,-108.94113812083121
87,-0.25594944394965746,-1.7565181830656262,-8.993870373447288,-0.7972477098560478,0.623,0.028,-195.41787411022182
88,-0.25594944394965746,-1.7565181830656262,-8.993870373447288,-0.7972477098560478,-0.82,0.62,-22.65530956395956
89,-0.25594944394965746,-1.7565181830656262,-8.993870373447288,-0.7972477098560478,0.22,0.3,-127.29190398210805
