,Run Number,BO Iter,Best Error,Exploration Bias,Max EI,Theta Max EI,Min Obj,Min Obj Act,Theta Min Obj,Min Obj Cum.,Theta Min Obj Cum.,Time/Iter,EP Method Val,BO Method,Max Evals,Total Run Time
0,0,0,112844.02253149835,1.0,112844.02253149835,[2. 2. 2. 2.],0.0,13599703.887054108,[2. 2. 2. 2.],13599703.887054108,[2. 2. 2. 2.],0.30552196502685547,1,A1,3,0.9165658950805664
1,0,1,112844.02253149835,1.0,0.0,[-0.62740484 -0.20070918  1.26771396  1.42800906],3.873030389544226e-09,13587266.582202602,[1.99998601 1.99989228 1.99997887 1.99984683],13587266.582202602,[1.99998601 1.99989228 1.99997887 1.99984683],0.44414639472961426,1,A1,3,1.3324391841888428
2,0,2,112844.02253149835,1.0,0.0,[-1.2375147   0.56832618  0.76543315  0.28214281],0.0,2087592.8533267465,[1.93863579 1.68436728 1.93348714 1.4651695 ],2087592.8533267465,[1.93863579 1.68436728 1.93348714 1.4651695 ],0.15532207489013672,1,A1,3,0.46596622467041016
3,1,0,112844.02253149835,1.0,112844.02253149835,[2. 2. 2. 2.],0.0,13599703.887054108,[2. 2. 2. 2.],13599703.887054108,[2. 2. 2. 2.],0.06838846206665039,1,A1,3,0.20516538619995117
4,1,1,112844.02253149835,1.0,0.0,[-1.10395929 -0.75285893  1.47703321 -0.30623496],1.4382129526205237e-09,13586642.150765594,[1.99989243 1.99999503 2.         1.99983911],13586642.150765594,[1.99989243 1.99999503 2.         1.99983911],0.373842716217041,1,A1,3,1.121528148651123
5,1,2,112844.02253149835,1.0,0.0,[ 0.38659583  0.0596887   1.93982724 -0.62623133],0.0,9877302.445806446,[0.61555581 1.44390331 1.98071183 1.95868519],9877302.445806446,[0.61555581 1.44390331 1.98071183 1.95868519],0.1659834384918213,1,A1,3,0.49795031547546387
6,2,0,112844.02253149835,1.0,112844.02253149835,[2. 2. 2. 2.],0.0,13599703.887054108,[2. 2. 2. 2.],13599703.887054108,[2. 2. 2. 2.],0.068511962890625,1,A1,3,0.205535888671875
7,2,1,112844.02253149835,1.0,0.0,[-1.7855227   1.51387165  0.95617315 -0.84719097],2.1170783136187866e-09,13584652.26837799,[1.99996989 1.99996115 1.99999908 1.99981461],13584652.26837799,[1.99996989 1.99996115 1.99999908 1.99981461],0.4719357490539551,1,A1,3,1.4158072471618652
8,2,2,112844.02253149835,1.0,0.0,[-0.88398815  0.14905041  0.07445556  1.62469698],0.0,2087592.8533267465,[1.93863579 1.68436728 1.93348714 1.4651695 ],2087592.8533267465,[1.93863579 1.68436728 1.93348714 1.4651695 ],0.2126908302307129,1,A1,3,0.6380724906921387
9,3,0,112844.02253149835,1.0,0.0,[ 0.20038588 -0.82432155  0.03715663  1.89268099],-36712.49874298341,111531.25805062258,[1.87484906 1.43353878 1.87470952 0.98843536],111531.25805062258,[1.87484906 1.43353878 1.87470952 0.98843536],0.7810964584350586,1,A1,2,1.5621929168701172
10,3,1,112844.02253149835,1.0,0.0,[-0.62740484 -0.20070918  1.26771396  1.42800906],25742.869630221154,13069115.379560035,[ 2. -2.  0.  2.],111531.25805062258,[1.87484906 1.43353878 1.87470952 0.98843536],1.3055245876312256,1,A1,2,2.611049175262451
11,4,0,112844.02253149835,1.0,112844.02253149835,[2. 2. 2. 2.],0.0,13599703.887054108,[2. 2. 2. 2.],13599703.887054108,[2. 2. 2. 2.],0.07052445411682129,1,A1,3,0.21157336235046387
12,4,1,112844.02253149835,1.0,0.0,[0.74134817 0.41603154 0.16367632 1.36349927],1.571959215568877e-09,13587338.923865933,[1.99993035 1.99990368 1.99999925 1.99984771],13587338.923865933,[1.99993035 1.99990368 1.99999925 1.99984771],0.35544562339782715,1,A1,3,1.0663368701934814
13,4,2,112844.02253149835,1.0,0.0,[ 0.9346134  -0.14312267  0.65663397 -1.46321351],0.0,9877302.445806446,[0.61555581 1.44390331 1.98071183 1.95868519],9877302.445806446,[0.61555581 1.44390331 1.98071183 1.95868519],0.16260981559753418,1,A1,3,0.48782944679260254
14,5,0,112844.02253149835,1.0,112844.02253149835,[2. 2. 2. 2.],0.0,13599703.887054108,[2. 2. 2. 2.],13599703.887054108,[2. 2. 2. 2.],0.06491994857788086,1,A1,3,0.19475984573364258
15,5,1,112844.02253149835,1.0,0.0,[ 1.21052841  1.05772831  1.7205249  -1.50244907],1.4063195538011861e-09,13588335.334566046,[1.99986889 1.99998337 1.99997894 1.99985996],13588335.334566046,[1.99986889 1.99998337 1.99997894 1.99985996],0.39752769470214844,1,A1,3,1.1925830841064453
16,5,2,112844.02253149835,1.0,0.0,[ 0.8852078  -0.08196267  0.91583565  1.52129031],2.1508117346780434e-09,13589451.121975046,[1.99993805 1.99986971 2.         1.99987373],13588335.334566046,[1.99986889 1.99998337 1.99997894 1.99985996],0.16156363487243652,1,A1,3,0.48469090461730957
17,6,0,112844.02253149835,1.0,112844.02253149835,[2. 2. 2. 2.],0.0,13599703.887054108,[2. 2. 2. 2.],13599703.887054108,[2. 2. 2. 2.],0.06901788711547852,1,A1,3,0.20705366134643555
18,6,1,112844.02253149835,1.0,0.0,[-1.10395929 -0.75285893  1.47703321 -0.30623496],1.4382129526205237e-09,13586642.150765594,[1.99989243 1.99999503 2.         1.99983911],13586642.150765594,[1.99989243 1.99999503 2.         1.99983911],0.44220471382141113,1,A1,3,1.3266141414642334
19,6,2,112844.02253149835,1.0,0.0,[ 0.38659583  0.0596887   1.93982724 -0.62623133],0.0,9877302.445806446,[0.61555581 1.44390331 1.98071183 1.95868519],9877302.445806446,[0.61555581 1.44390331 1.98071183 1.95868519],0.16711163520812988,1,A1,3,0.5013349056243896
20,7,0,112844.02253149835,1.0,112844.02253149835,[2. 2. 2. 2.],0.0,13599703.887054108,[2. 2. 2. 2.],13599703.887054108,[2. 2. 2. 2.],0.07294201850891113,1,A1,3,0.2188260555267334
21,7,1,112844.02253149835,1.0,0.0,[2. 2. 2. 2.],0.0,3512242.633424926,[1.45806869 1.31799877 1.20934347 1.72594513],3512242.633424926,[1.45806869 1.31799877 1.20934347 1.72594513],0.375654935836792,1,A1,3,1.126964807510376
22,7,2,112844.02253149835,1.0,0.0,[0.74134817 0.41603154 0.16367632 1.36349927],0.0,4398975.653017671,[1.51761679 1.09911118 1.53086981 1.7928569 ],3512242.633424926,[1.45806869 1.31799877 1.20934347 1.72594513],0.17181396484375,1,A1,3,0.51544189453125
23,8,0,112844.02253149835,1.0,0.0,[ 0.20038588 -0.82432155  0.03715663  1.89268099],79679.01513100014,318621.41002979886,[2.         2.         2.         1.03941102],318621.41002979886,[2.         2.         2.         1.03941102],0.3465383052825928,1,A1,2,0.6930766105651855
24,8,1,112844.02253149835,1.0,0.0,[-1.10395929 -0.75285893  1.47703321 -0.30623496],48983.870309295526,100410.18220169163,[-2.         -2.          0.          1.00551917],100410.18220169163,[-2.         -2.          0.          1.00551917],0.26520609855651855,1,A1,2,0.5304121971130371
25,9,0,112844.02253149835,1.0,112844.02253149835,[1.88539    1.40300746 2.         0.98841344],1.5104153176037644e-18,4.429446882881782e+17,[ 2.         -1.92455523  2.         -1.82116747],4.429446882881782e+17,[ 2.         -1.92455523  2.         -1.82116747],0.06821084022521973,1,A1,4,0.2728433609008789
26,9,1,109659.03343339887,1.0,109659.03343339887,[1.8868452  1.40300746 0.         0.98841344],8.099225363696235e-08,1476403.5527380253,[0.74132584 0.58904206 0.36425119 1.4330211 ],1476403.5527380253,[0.74132584 0.58904206 0.36425119 1.4330211 ],0.5375359058380127,1,A1,4,2.150143623352051
27,9,2,109659.03343339887,1.0,0.0,[-1.2375147   0.56832618  0.76543315  0.28214281],7.528762020523633e-06,4.818845523108804e+18,[ 2.         -0.49510888  1.98076627 -2.        ],1476403.5527380253,[0.74132584 0.58904206 0.36425119 1.4330211 ],0.36542248725891113,1,A1,4,1.4616899490356445
28,9,3,109659.03343339887,1.0,0.0,[ 1.57421969 -0.57631285  0.26510532  0.48713268],3.463363297995378e-09,12428051.375990769,[-0.83286292  0.04164675  1.81621621  2.        ],1476403.5527380253,[0.74132584 0.58904206 0.36425119 1.4330211 ],0.3675193786621094,1,A1,4,1.4700775146484375
29,10,0,112844.02253149835,1.0,7917.286304622481,[1.88654884 1.40300746 1.87702179 1.01110922],104926.73623549976,152850.028139581,[1.88653888 1.40300746 1.87701907 1.011109  ],152850.028139581,[1.88653888 1.40300746 1.87701907 1.011109  ],0.17955636978149414,1,A1,3,0.5386691093444824
30,10,1,112844.02253149835,1.0,0.0,[ 1.21052841  1.05772831  1.7205249  -1.50244907],96779.93217641086,148641.97004767146,[0.8888224  0.41603154 0.14449833 0.96940238],148641.97004767146,[0.8888224  0.41603154 0.14449833 0.96940238],0.32073330879211426,1,A1,3,0.9621999263763428
31,10,2,112844.02253149835,1.0,0.0,[ 0.8852078  -0.08196267  0.91583565  1.52129031],96779.42623168323,94409.30807204277,[1.88030349 1.4029704  1.87297378 0.96940162],94409.30807204277,[1.88030349 1.4029704  1.87297378 0.96940162],0.21473073959350586,1,A1,3,0.6441922187805176
32,11,0,112844.02253149835,1.0,7917.605754854114,[1.88653911 1.40300746 1.87439023 1.01110882],104926.41677667452,152956.40654271454,[1.88653879 1.40300746 1.87439021 1.01110884],152956.40654271454,[1.88653879 1.40300746 1.87439021 1.01110884],0.2752676010131836,1,A1,3,0.8258028030395508
33,11,1,112844.02253149835,1.0,0.0,[-1.7855227   1.51387165  0.95617315 -0.84719097],96701.1810124222,166848.27293262328,[0.77381953 0.41603154 0.15285251 0.96937064],152956.40654271454,[1.88653879 1.40300746 1.87439021 1.01110884],0.4282200336456299,1,A1,3,1.2846601009368896
34,11,2,112844.02253149835,1.0,0.0,[-0.88398815  0.14905041  0.07445556  1.62469698],96701.12345293007,94532.9663034614,[1.88340077 1.40300746 1.87412028 0.96937056],94532.9663034614,[1.88340077 1.40300746 1.87412028 0.96937056],0.25594615936279297,1,A1,3,0.7678384780883789
35,12,0,112844.02253149835,1.0,0.0,[ 0.20038588 -0.82432155  0.03715663  1.89268099],-1277623665590.962,631910.5782347732,[ 1.58284487 -0.58118842  0.25288394  1.19893969],631910.5782347732,[ 1.58284487 -0.58118842  0.25288394  1.19893969],2.4340126514434814,1,A1,2,4.868025302886963
36,12,1,112844.02253149835,1.0,0.0,[-0.62740484 -0.20070918  1.26771396  1.42800906],-1277622338679.2695,1074165.4195080951,[ 1.58284486 -0.58093661  0.25288393  1.32219472],631910.5782347732,[ 1.58284487 -0.58118842  0.25288394  1.19893969],2.584584951400757,1,A1,2,5.169169902801514
37,13,0,112844.02253149835,1.0,112844.02253149835,[2. 2. 2. 2.],0.0,13599703.887054108,[2. 2. 2. 2.],13599703.887054108,[2. 2. 2. 2.],0.07038021087646484,1,A1,3,0.21114063262939453
38,13,1,112844.02253149835,1.0,0.0,[-1.7855227   1.51387165  0.95617315 -0.84719097],2.1170783136187866e-09,13584652.26837799,[1.99996989 1.99996115 1.99999908 1.99981461],13584652.26837799,[1.99996989 1.99996115 1.99999908 1.99981461],0.35727524757385254,1,A1,3,1.0718257427215576
39,13,2,112844.02253149835,1.0,0.0,[-0.88398815  0.14905041  0.07445556  1.62469698],0.0,2087592.8533267465,[1.93863579 1.68436728 1.93348714 1.4651695 ],2087592.8533267465,[1.93863579 1.68436728 1.93348714 1.4651695 ],0.1676490306854248,1,A1,3,0.5029470920562744
40,14,0,112844.02253149835,1.0,0.0,[ 0.00383428  0.62752101  0.22293866 -0.52768912],-39220.26070002702,111674.44492767999,[1.87495211 1.40438817 1.87421907 0.98843594],111674.44492767999,[1.87495211 1.40438817 1.87421907 0.98843594],0.5979795455932617,1,A1,2,1.1959590911865234
41,14,1,112844.02253149835,1.0,0.0,[0.74134817 0.41603154 0.16367632 1.36349927],47905.2980019211,4.818845520665629e+18,[ 2.        -2.         1.7205249 -2.       ],111674.44492767999,[1.87495211 1.40438817 1.87421907 0.98843594],1.2688548564910889,1,A1,2,2.5377097129821777
