,0
0,3.8373663684809762
1,2.2921273257093935
2,1.8354446216426463
3,0.9592085562996804
4,0.7651308392750624
5,-5.026520471704666
6,-0.627657249223669
7,-1.3301559612305165
8,-1.330470013462304
9,-1.3266610428131067
10,-1.2689666901579757
11,-1.266736911927232
12,-1.2694074674642282
13,-0.9219961367325903
14,-0.6554071691502481
15,-0.5209428900635809
16,-0.46499073203953944
17,-0.462775859621522
18,-0.5319317564183039
19,-2.259530208000221
20,-3.3520290308795175
21,-1.8646725184384172
22,-1.8569023554771327
23,-1.8597753935564694
24,-1.8574866882611907
25,-2.5954396357186327
26,-3.313986780025392
27,-2.4806677050269785
28,-2.388218756433981
29,-1.8451595431720245
30,-1.7703788811259726
31,-2.0963633048359136
32,-2.2153418123883424
33,-2.6792864664406464
34,-6.3315324744660595
35,-3.3895092649751746
36,-3.375905481992284
37,-3.360366513572761
38,-3.346636625669576
39,-3.1201762300182274
40,-3.3738206920838754
41,-3.2782220096901056
42,-3.253247208159245
43,-3.1824881696572924
44,-1.6030597631639318
45,-3.413605864119581
46,-3.2052610994311443
47,-3.139631256387009
48,-3.630827608587444
49,-3.243371469962914
50,-3.140681048564251
51,-3.1127050061536963
52,-3.095318257690847
53,-3.3057767359981742
54,-3.158861448554384
55,-3.1175678664078834
56,-1.291297359566428
57,-3.3106345896266873
58,-3.141969048757012
59,-1.17867611344863
60,-3.3538249714155555
61,-3.2496741335695134
62,-3.1309773614478345
63,-1.0656683525870885
64,-3.2302204491200603
65,-3.176787242655232
66,-1.0915191598809828
67,-3.299563589811805
68,-3.2052192818752947
69,-3.084677406006672
70,-1.0064190999858904
71,-3.168698092688936
72,-3.049289986087567
73,-3.234189875428567
74,-3.149141278229845
75,-3.0649725803856787
76,-3.2810233628550796
77,-3.5163114908628788
78,-3.532568660335652
79,-3.423945482902799
80,-3.2830948392919557
81,-3.2190462859683633
82,-3.3330448406101287
83,-3.260897383481472
84,-3.3898268462543566
85,-3.320420580308938
86,-3.247429446631082
87,-3.3635691635814706
88,-3.291946062167357
89,-3.4272467704600387
90,-3.307902778712055
91,-3.2384622830575895
92,-3.342757178983177
93,-3.24911628350094
94,-3.354066908781211
95,-3.280538451945015
96,-3.4001018698724668
97,-3.3186696455880185
98,-3.4964091072517505
99,-3.3093429123169336
