,0
0,2.7539711127633812
1,0.8436262116625907
2,-1.3803195666626644
3,-1.391968093457281
4,0.9255182731829864
5,-1.5750772592865108
6,-0.9189312965240297
7,-3.023629073017746
8,-2.805277464063449
9,-2.7565222031585637
10,-2.7558549038685998
11,-2.947388091390491
12,-2.9268142967501287
13,-3.01512570562686
14,-3.028722208044753
15,-4.374866091732707
16,-4.110908630583709
17,-3.237513773874315
18,-4.019296818831955
19,-3.9363610659868558
20,-3.857237425009282
21,-3.8811055208787595
22,-4.0576459218483665
23,-4.167111880036177
24,-4.180593846590996
25,-4.191458497658449
26,-4.1989653870530645
27,-4.21108892917934
28,-4.21777272900195
29,-4.232525533620053
30,-4.251567684188039
31,-3.0555243938499372
32,-2.9856396926343542
33,-3.0469701368949744
34,-3.1035638859934926
35,-3.159109368614645
36,-3.229236232575756
37,-3.3569545131357255
38,-4.17604062111584
39,-4.199215063244531
40,-4.1674042647670575
41,-4.153320447127404
42,-4.167844408083224
43,-4.559334257351569
44,-4.519340487326514
45,-4.718546910966832
46,-4.451351379010198
47,-5.54857097146065
48,-5.8578575385374645
49,-3.9810115388621714
50,-3.9766515868515366
51,-4.051148601971757
52,-3.7533949880311352
53,-3.7511688510635532
54,-3.762804012015849
55,-3.7619985633441546
56,-3.5873412310777253
57,-3.58824067199394
58,-3.593549439469762
59,-3.477437869109663
60,-3.4328225825306293
61,-3.4302105288271836
62,-3.374144002092826
63,-3.329586603795243
64,-3.3225678380081436
65,-3.245996664807259
66,-3.210348740975074
67,-3.189168693416321
68,-3.179412619658474
69,-3.157489420891967
70,-3.1004543625150403
71,-3.097428039281661
72,-3.086546975619123
73,-3.081425401658101
74,-3.0365329311777174
75,-3.032636364370698
76,-3.01846447356032
77,-2.9825218250557546
78,-2.982447424836523
79,-2.9706171289742636
80,-4.153226253104975
81,-4.134686315250985
82,-4.12435990034142
83,-4.119035994320401
84,-4.114205776812321
85,-4.101915797976523
86,-4.094108806875609
87,-4.043522111463963
88,-4.0376147872804
89,-4.00195026140404
90,-3.9869994249371112
91,-3.9788546186224156
92,-3.946739272323164
93,-3.861024315757529
94,-3.8775960676781835
95,-3.8574204443203914
96,-3.770887524708008
97,-3.8122188466464237
98,-3.7898237038375835
99,-3.653457998854159
